rouge1_full,rouge2_full,rougeL_full,bleu_full,rouge1_truncated,rouge2_truncated,rougeL_truncated,bleu_truncated,avg_generation_length,avg_sequence_score,avg_token_probability,model_name,norm_type,variant
0.2734196105809814,0.05949177248163193,0.16126623697200743,0.5214973472348234,0.3356807751694276,0.06080493962151395,0.1927246424247085,2.1973202705258954,149.86,-0.8773782002925873,0.5265956521034241,shng2025/GPT-Valkyrie_LN-124m__baseModel__Billsum,LN,baseModel
0.26668877478036934,0.056467641710455395,0.15505910296290085,0.6288457727494046,0.3213881443935487,0.059473267607391765,0.1846439390387934,2.372027904842388,149.83,-0.8365348923206329,0.5451052168011665,shng2025/GPT-Valkyrie_LN-124m__noNorm__Billsum,LN,noNorm
0.2741160402114937,0.059525551372606525,0.16061074210035114,0.6690244434089634,0.3307534013116874,0.06021425852457034,0.1897131019834915,2.5515586551996234,149.82,-0.9002787238359451,0.5233227521181106,shng2025/GPT-Valkyrie_LN-124m__AttnOnly__Billsum,LN,AttnOnly
0.26514727598177545,0.05379730699757489,0.15586211198243782,0.565734998293884,0.32106216923605135,0.05743286927616172,0.18497385216773815,2.072953604731948,149.76,-0.854778698682785,0.5345048174262047,shng2025/GPT-Valkyrie_LN-124m__FFNonly__Billsum,LN,FFNonly
0.26996569802511544,0.062433672645699496,0.15495134394252194,0.7039256147583819,0.3274738206655933,0.06149079170002948,0.18152967591006902,2.3624014121176415,149.68,-0.8523856979608536,0.5395522490143776,shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
0.2703041531537619,0.06199381571248416,0.1536764975972425,0.6267338474185936,0.33031459294128007,0.05961017636722834,0.1831252179977444,2.190261691528484,149.82,-0.8558616930246353,0.5340322080254555,shng2025/GPT-Valkyrie_RMSN-124m__noNorm__Billsum,RMSN,noNorm
0.2787408672017156,0.06678703489051178,0.15966072033772166,0.7991151386107769,0.34064360054185294,0.06802079373312364,0.19098029400255973,2.696974822359665,149.8,-0.8712997591495514,0.5339967206120491,shng2025/GPT-Valkyrie_RMSN-124m__AttnOnly__Billsum,RMSN,AttnOnly
0.2751805585028203,0.06413633047737444,0.15691590392385113,0.709560877193797,0.33133603978536014,0.0635250428989505,0.18563762171545917,2.496416098260364,149.82,-0.8558981829881668,0.5341401898860931,shng2025/GPT-Valkyrie_RMSN-124m__FFNonly__Billsum,RMSN,FFNonly
