"Step","sleek-thunder-73 - loss/train","sleek-thunder-73 - loss/train__MIN","sleek-thunder-73 - loss/train__MAX"
"4355","3.4095072746276855","3.4095072746276855","3.4095072746276855"
"4356","3.404423713684082","3.404423713684082","3.404423713684082"
"4357","3.3580777645111084","3.3580777645111084","3.3580777645111084"
"4358","3.333188056945801","3.333188056945801","3.333188056945801"
"4359","3.2842702865600586","3.2842702865600586","3.2842702865600586"
"4360","3.1804962158203125","3.1804962158203125","3.1804962158203125"
"4361","3.2148942947387695","3.2148942947387695","3.2148942947387695"
"4362","3.2398548126220703","3.2398548126220703","3.2398548126220703"
"4363","3.1881589889526367","3.1881589889526367","3.1881589889526367"
"4364","3.198601245880127","3.198601245880127","3.198601245880127"
"4365","3.1852545738220215","3.1852545738220215","3.1852545738220215"
"4366","3.2722318172454834","3.2722318172454834","3.2722318172454834"
"4367","3.19923734664917","3.19923734664917","3.19923734664917"
"4368","3.229949712753296","3.229949712753296","3.229949712753296"
"4369","3.2045958042144775","3.2045958042144775","3.2045958042144775"
"4370","3.2090959548950195","3.2090959548950195","3.2090959548950195"
"4371","3.2070960998535156","3.2070960998535156","3.2070960998535156"
"4372","3.276209831237793","3.276209831237793","3.276209831237793"
"4373","3.3628602027893066","3.3628602027893066","3.3628602027893066"
"4374","3.3882336616516113","3.3882336616516113","3.3882336616516113"
"4375","3.3546581268310547","3.3546581268310547","3.3546581268310547"
"4376","3.432689666748047","3.432689666748047","3.432689666748047"
"4377","3.4221081733703613","3.4221081733703613","3.4221081733703613"
"4378","3.430079936981201","3.430079936981201","3.430079936981201"
"4379","3.384992837905884","3.384992837905884","3.384992837905884"
"4380","3.4487457275390625","3.4487457275390625","3.4487457275390625"
"4381","3.3901515007019043","3.3901515007019043","3.3901515007019043"
"4382","3.372654438018799","3.372654438018799","3.372654438018799"
"4383","3.3588414192199707","3.3588414192199707","3.3588414192199707"
"4384","3.4330453872680664","3.4330453872680664","3.4330453872680664"
"4385","3.3509440422058105","3.3509440422058105","3.3509440422058105"
"4386","3.3974056243896484","3.3974056243896484","3.3974056243896484"
"4387","3.4071953296661377","3.4071953296661377","3.4071953296661377"
"4388","3.4505045413970947","3.4505045413970947","3.4505045413970947"
"4389","3.341686964035034","3.341686964035034","3.341686964035034"
"4390","3.433614730834961","3.433614730834961","3.433614730834961"
"4391","3.4205868244171143","3.4205868244171143","3.4205868244171143"
"4392","3.490048885345459","3.490048885345459","3.490048885345459"
"4393","3.4061176776885986","3.4061176776885986","3.4061176776885986"
"4394","3.408970594406128","3.408970594406128","3.408970594406128"
"4395","3.401602268218994","3.401602268218994","3.401602268218994"
"4396","3.3667566776275635","3.3667566776275635","3.3667566776275635"
"4397","3.46447491645813","3.46447491645813","3.46447491645813"
"4398","3.3965628147125244","3.3965628147125244","3.3965628147125244"
"4399","3.341975688934326","3.341975688934326","3.341975688934326"
"4400","3.35672926902771","3.35672926902771","3.35672926902771"
"4401","3.373581647872925","3.373581647872925","3.373581647872925"
"4402","3.3396317958831787","3.3396317958831787","3.3396317958831787"
"4403","3.365692138671875","3.365692138671875","3.365692138671875"
"4404","3.4041666984558105","3.4041666984558105","3.4041666984558105"
"4405","3.4043030738830566","3.4043030738830566","3.4043030738830566"
"4406","3.3619039058685303","3.3619039058685303","3.3619039058685303"
"4407","3.245884895324707","3.245884895324707","3.245884895324707"
"4408","3.3989522457122803","3.3989522457122803","3.3989522457122803"
"4409","3.5327014923095703","3.5327014923095703","3.5327014923095703"
"4410","3.376490831375122","3.376490831375122","3.376490831375122"
"4411","3.3516294956207275","3.3516294956207275","3.3516294956207275"
"4412","3.312610626220703","3.312610626220703","3.312610626220703"
"4413","3.2173752784729004","3.2173752784729004","3.2173752784729004"
"4414","3.165459632873535","3.165459632873535","3.165459632873535"
"4415","3.2898898124694824","3.2898898124694824","3.2898898124694824"
"4416","3.2008891105651855","3.2008891105651855","3.2008891105651855"
"4417","3.2719435691833496","3.2719435691833496","3.2719435691833496"
"4418","3.25455904006958","3.25455904006958","3.25455904006958"
"4419","3.2206509113311768","3.2206509113311768","3.2206509113311768"
"4420","3.3314924240112305","3.3314924240112305","3.3314924240112305"
"4421","3.2404537200927734","3.2404537200927734","3.2404537200927734"
"4422","3.2208566665649414","3.2208566665649414","3.2208566665649414"
"4423","3.2236077785491943","3.2236077785491943","3.2236077785491943"
"4424","3.2564055919647217","3.2564055919647217","3.2564055919647217"
"4425","3.184851884841919","3.184851884841919","3.184851884841919"
"4426","3.2274842262268066","3.2274842262268066","3.2274842262268066"
"4427","3.4396982192993164","3.4396982192993164","3.4396982192993164"
"4428","3.372194528579712","3.372194528579712","3.372194528579712"
"4429","3.4458987712860107","3.4458987712860107","3.4458987712860107"
"4430","3.432114601135254","3.432114601135254","3.432114601135254"
"4431","3.327070474624634","3.327070474624634","3.327070474624634"
"4432","3.4130399227142334","3.4130399227142334","3.4130399227142334"
"4433","3.4468021392822266","3.4468021392822266","3.4468021392822266"
"4434","3.3882317543029785","3.3882317543029785","3.3882317543029785"
"4435","3.410238027572632","3.410238027572632","3.410238027572632"
"4436","3.3438079357147217","3.3438079357147217","3.3438079357147217"
"4437","3.4538519382476807","3.4538519382476807","3.4538519382476807"
"4438","3.432551383972168","3.432551383972168","3.432551383972168"
"4439","3.377450466156006","3.377450466156006","3.377450466156006"
"4440","3.3395957946777344","3.3395957946777344","3.3395957946777344"
"4441","3.4213757514953613","3.4213757514953613","3.4213757514953613"
"4442","3.422356605529785","3.422356605529785","3.422356605529785"
"4443","3.4316000938415527","3.4316000938415527","3.4316000938415527"
"4444","3.403883218765259","3.403883218765259","3.403883218765259"
"4445","3.4245095252990723","3.4245095252990723","3.4245095252990723"
"4446","3.355762004852295","3.355762004852295","3.355762004852295"
"4447","3.3576247692108154","3.3576247692108154","3.3576247692108154"
"4448","3.393170118331909","3.393170118331909","3.393170118331909"
"4449","3.4257895946502686","3.4257895946502686","3.4257895946502686"
"4450","3.3916947841644287","3.3916947841644287","3.3916947841644287"
"4451","3.380368232727051","3.380368232727051","3.380368232727051"
"4452","3.433994770050049","3.433994770050049","3.433994770050049"
"4453","3.4004323482513428","3.4004323482513428","3.4004323482513428"
"4454","3.3755338191986084","3.3755338191986084","3.3755338191986084"
"4455","3.3806254863739014","3.3806254863739014","3.3806254863739014"
"4456","3.3283751010894775","3.3283751010894775","3.3283751010894775"
"4457","3.3568062782287598","3.3568062782287598","3.3568062782287598"
"4458","3.4439826011657715","3.4439826011657715","3.4439826011657715"
"4459","3.345947504043579","3.345947504043579","3.345947504043579"
"4460","3.406188488006592","3.406188488006592","3.406188488006592"
"4461","3.380997657775879","3.380997657775879","3.380997657775879"
"4462","3.3592536449432373","3.3592536449432373","3.3592536449432373"
"4463","3.3345398902893066","3.3345398902893066","3.3345398902893066"
"4464","3.349313735961914","3.349313735961914","3.349313735961914"
"4465","3.384209632873535","3.384209632873535","3.384209632873535"
"4466","3.3951826095581055","3.3951826095581055","3.3951826095581055"
"4467","3.2876744270324707","3.2876744270324707","3.2876744270324707"
"4468","3.1379141807556152","3.1379141807556152","3.1379141807556152"
"4469","3.335113048553467","3.335113048553467","3.335113048553467"
"4470","3.268106460571289","3.268106460571289","3.268106460571289"
"4471","3.215231418609619","3.215231418609619","3.215231418609619"
"4472","3.2112057209014893","3.2112057209014893","3.2112057209014893"
"4473","3.181690216064453","3.181690216064453","3.181690216064453"
"4474","3.240532159805298","3.240532159805298","3.240532159805298"
"4475","3.178335189819336","3.178335189819336","3.178335189819336"
"4476","3.2554073333740234","3.2554073333740234","3.2554073333740234"
"4477","3.222062110900879","3.222062110900879","3.222062110900879"
"4478","3.2218503952026367","3.2218503952026367","3.2218503952026367"
"4479","3.1901628971099854","3.1901628971099854","3.1901628971099854"
"4480","3.2147014141082764","3.2147014141082764","3.2147014141082764"
"4481","3.407406806945801","3.407406806945801","3.407406806945801"
"4482","3.351762533187866","3.351762533187866","3.351762533187866"
"4483","3.395838499069214","3.395838499069214","3.395838499069214"
"4484","3.390791654586792","3.390791654586792","3.390791654586792"
"4485","3.4463627338409424","3.4463627338409424","3.4463627338409424"
"4486","3.397740602493286","3.397740602493286","3.397740602493286"
"4487","3.406259775161743","3.406259775161743","3.406259775161743"
"4488","3.4100875854492188","3.4100875854492188","3.4100875854492188"
"4489","3.41847825050354","3.41847825050354","3.41847825050354"
"4490","3.382969379425049","3.382969379425049","3.382969379425049"
"4491","3.396996021270752","3.396996021270752","3.396996021270752"
"4492","3.3846921920776367","3.3846921920776367","3.3846921920776367"
"4493","3.3764660358428955","3.3764660358428955","3.3764660358428955"
"4494","3.446704149246216","3.446704149246216","3.446704149246216"
"4495","3.437091827392578","3.437091827392578","3.437091827392578"
"4496","3.411595582962036","3.411595582962036","3.411595582962036"
"4497","3.3881173133850098","3.3881173133850098","3.3881173133850098"
"4498","3.321584463119507","3.321584463119507","3.321584463119507"
"4499","3.376906633377075","3.376906633377075","3.376906633377075"
"4500","3.3698410987854004","3.3698410987854004","3.3698410987854004"
"4501","3.4016876220703125","3.4016876220703125","3.4016876220703125"
"4502","3.3803415298461914","3.3803415298461914","3.3803415298461914"
"4503","3.4603676795959473","3.4603676795959473","3.4603676795959473"
"4504","3.4262075424194336","3.4262075424194336","3.4262075424194336"
"4505","3.4144859313964844","3.4144859313964844","3.4144859313964844"
"4506","3.351189613342285","3.351189613342285","3.351189613342285"
"4507","3.3830623626708984","3.3830623626708984","3.3830623626708984"
"4508","3.341524362564087","3.341524362564087","3.341524362564087"
"4510","3.330460548400879","3.330460548400879","3.330460548400879"
"4511","3.3429665565490723","3.3429665565490723","3.3429665565490723"
"4512","3.3495569229125977","3.3495569229125977","3.3495569229125977"
"4513","3.35444974899292","3.35444974899292","3.35444974899292"
"4514","3.385226249694824","3.385226249694824","3.385226249694824"
"4515","3.336099147796631","3.336099147796631","3.336099147796631"
"4516","3.3961849212646484","3.3961849212646484","3.3961849212646484"
"4517","3.3307881355285645","3.3307881355285645","3.3307881355285645"
"4518","3.4387621879577637","3.4387621879577637","3.4387621879577637"
"4519","3.3605778217315674","3.3605778217315674","3.3605778217315674"
"4520","3.3760101795196533","3.3760101795196533","3.3760101795196533"
"4521","3.358764171600342","3.358764171600342","3.358764171600342"
"4522","3.247648239135742","3.247648239135742","3.247648239135742"
"4523","3.2654037475585938","3.2654037475585938","3.2654037475585938"
"4524","3.250995397567749","3.250995397567749","3.250995397567749"
"4525","3.2177422046661377","3.2177422046661377","3.2177422046661377"
"4526","3.1481871604919434","3.1481871604919434","3.1481871604919434"
"4527","3.173369884490967","3.173369884490967","3.173369884490967"
"4528","3.2350692749023438","3.2350692749023438","3.2350692749023438"
"4529","3.1801533699035645","3.1801533699035645","3.1801533699035645"
"4530","3.207489490509033","3.207489490509033","3.207489490509033"
"4531","3.2456984519958496","3.2456984519958496","3.2456984519958496"
"4532","3.2264840602874756","3.2264840602874756","3.2264840602874756"
"4533","3.182210683822632","3.182210683822632","3.182210683822632"
"4534","3.1735613346099854","3.1735613346099854","3.1735613346099854"
"4535","3.321475028991699","3.321475028991699","3.321475028991699"
"4536","3.38798189163208","3.38798189163208","3.38798189163208"
"4537","3.3980712890625","3.3980712890625","3.3980712890625"
"4538","3.4363672733306885","3.4363672733306885","3.4363672733306885"
"4539","3.3879075050354004","3.3879075050354004","3.3879075050354004"
"4540","3.403451442718506","3.403451442718506","3.403451442718506"
"4541","3.433223247528076","3.433223247528076","3.433223247528076"
"4542","3.3932783603668213","3.3932783603668213","3.3932783603668213"
"4543","3.3649630546569824","3.3649630546569824","3.3649630546569824"
"4544","3.3459901809692383","3.3459901809692383","3.3459901809692383"
"4545","3.4395992755889893","3.4395992755889893","3.4395992755889893"
"4546","3.342628002166748","3.342628002166748","3.342628002166748"
"4547","3.3735015392303467","3.3735015392303467","3.3735015392303467"
"4548","3.413135528564453","3.413135528564453","3.413135528564453"
"4549","3.4102745056152344","3.4102745056152344","3.4102745056152344"
"4550","3.391796827316284","3.391796827316284","3.391796827316284"
"4551","3.426246166229248","3.426246166229248","3.426246166229248"
"4552","3.3975706100463867","3.3975706100463867","3.3975706100463867"
"4553","3.354233503341675","3.354233503341675","3.354233503341675"
"4554","3.3915252685546875","3.3915252685546875","3.3915252685546875"
"4555","3.490718126296997","3.490718126296997","3.490718126296997"
"4556","3.468015432357788","3.468015432357788","3.468015432357788"
"4557","3.4646077156066895","3.4646077156066895","3.4646077156066895"
"4558","3.414461612701416","3.414461612701416","3.414461612701416"
"4559","3.3706657886505127","3.3706657886505127","3.3706657886505127"
"4560","3.3468809127807617","3.3468809127807617","3.3468809127807617"
"4561","3.3627867698669434","3.3627867698669434","3.3627867698669434"
"4562","3.3541388511657715","3.3541388511657715","3.3541388511657715"
"4563","3.420193672180176","3.420193672180176","3.420193672180176"
"4564","3.380038261413574","3.380038261413574","3.380038261413574"
"4565","3.4182190895080566","3.4182190895080566","3.4182190895080566"
"4566","3.3191258907318115","3.3191258907318115","3.3191258907318115"
"4567","3.3410654067993164","3.3410654067993164","3.3410654067993164"
"4568","3.3906424045562744","3.3906424045562744","3.3906424045562744"
"4569","3.3964476585388184","3.3964476585388184","3.3964476585388184"
"4570","3.3623862266540527","3.3623862266540527","3.3623862266540527"
"4571","3.3785526752471924","3.3785526752471924","3.3785526752471924"
"4572","3.322986125946045","3.322986125946045","3.322986125946045"
"4573","3.340437889099121","3.340437889099121","3.340437889099121"
"4574","3.3636341094970703","3.3636341094970703","3.3636341094970703"
"4575","3.2728424072265625","3.2728424072265625","3.2728424072265625"
"4576","3.206603527069092","3.206603527069092","3.206603527069092"
"4577","3.2210893630981445","3.2210893630981445","3.2210893630981445"
"4578","3.1652050018310547","3.1652050018310547","3.1652050018310547"
"4579","3.2339415550231934","3.2339415550231934","3.2339415550231934"
"4580","3.2569127082824707","3.2569127082824707","3.2569127082824707"
"4581","3.184278726577759","3.184278726577759","3.184278726577759"
"4582","3.1720521450042725","3.1720521450042725","3.1720521450042725"
"4583","3.152130126953125","3.152130126953125","3.152130126953125"
"4584","3.2183661460876465","3.2183661460876465","3.2183661460876465"
"4585","3.2316370010375977","3.2316370010375977","3.2316370010375977"
"4586","3.1538310050964355","3.1538310050964355","3.1538310050964355"
"4587","3.2406868934631348","3.2406868934631348","3.2406868934631348"
"4588","3.302898406982422","3.302898406982422","3.302898406982422"
"4589","3.3881301879882812","3.3881301879882812","3.3881301879882812"
"4590","3.397636890411377","3.397636890411377","3.397636890411377"
"4591","3.4199299812316895","3.4199299812316895","3.4199299812316895"
"4592","3.415815830230713","3.415815830230713","3.415815830230713"
"4593","3.409531831741333","3.409531831741333","3.409531831741333"
"4594","3.3813843727111816","3.3813843727111816","3.3813843727111816"
"4595","3.4062891006469727","3.4062891006469727","3.4062891006469727"
"4596","3.3668107986450195","3.3668107986450195","3.3668107986450195"
"4597","3.382420539855957","3.382420539855957","3.382420539855957"
"4598","3.412405014038086","3.412405014038086","3.412405014038086"
"4599","3.3818886280059814","3.3818886280059814","3.3818886280059814"
"4600","3.3626174926757812","3.3626174926757812","3.3626174926757812"
"4601","3.452305316925049","3.452305316925049","3.452305316925049"
"4602","3.4282989501953125","3.4282989501953125","3.4282989501953125"
"4603","3.436190128326416","3.436190128326416","3.436190128326416"
"4604","3.4343442916870117","3.4343442916870117","3.4343442916870117"
"4605","3.3999228477478027","3.3999228477478027","3.3999228477478027"
"4606","3.3633718490600586","3.3633718490600586","3.3633718490600586"
"4607","3.3701157569885254","3.3701157569885254","3.3701157569885254"
"4608","3.3840699195861816","3.3840699195861816","3.3840699195861816"
"4609","3.3655147552490234","3.3655147552490234","3.3655147552490234"
"4610","3.3822197914123535","3.3822197914123535","3.3822197914123535"
"4611","3.3764917850494385","3.3764917850494385","3.3764917850494385"
"4612","3.445573568344116","3.445573568344116","3.445573568344116"
"4613","3.3766489028930664","3.3766489028930664","3.3766489028930664"
"4614","3.400097370147705","3.400097370147705","3.400097370147705"
"4615","3.3815457820892334","3.3815457820892334","3.3815457820892334"
"4616","3.371450662612915","3.371450662612915","3.371450662612915"
"4617","3.394446849822998","3.394446849822998","3.394446849822998"
"4618","3.3962154388427734","3.3962154388427734","3.3962154388427734"
"4619","3.3474669456481934","3.3474669456481934","3.3474669456481934"
"4620","3.3141632080078125","3.3141632080078125","3.3141632080078125"
"4621","3.318234443664551","3.318234443664551","3.318234443664551"
"4622","3.4062421321868896","3.4062421321868896","3.4062421321868896"
"4623","3.3275833129882812","3.3275833129882812","3.3275833129882812"
"4624","3.428109645843506","3.428109645843506","3.428109645843506"
"4625","3.427340269088745","3.427340269088745","3.427340269088745"
"4626","3.334329605102539","3.334329605102539","3.334329605102539"
"4627","3.3204281330108643","3.3204281330108643","3.3204281330108643"
"4628","3.382420063018799","3.382420063018799","3.382420063018799"
"4629","3.2410144805908203","3.2410144805908203","3.2410144805908203"
"4630","3.231971263885498","3.231971263885498","3.231971263885498"
"4631","3.263833999633789","3.263833999633789","3.263833999633789"
"4632","3.1128673553466797","3.1128673553466797","3.1128673553466797"
"4633","3.1666557788848877","3.1666557788848877","3.1666557788848877"
"4634","3.149141550064087","3.149141550064087","3.149141550064087"
"4635","3.2185356616973877","3.2185356616973877","3.2185356616973877"
"4636","3.216233491897583","3.216233491897583","3.216233491897583"
"4637","3.23852276802063","3.23852276802063","3.23852276802063"
"4638","3.186464309692383","3.186464309692383","3.186464309692383"
"4639","3.2528891563415527","3.2528891563415527","3.2528891563415527"
"4640","3.272545337677002","3.272545337677002","3.272545337677002"
"4641","3.172489881515503","3.172489881515503","3.172489881515503"
"4642","3.2876803874969482","3.2876803874969482","3.2876803874969482"
"4643","3.4197373390197754","3.4197373390197754","3.4197373390197754"
"4644","3.3859570026397705","3.3859570026397705","3.3859570026397705"
"4645","3.4105687141418457","3.4105687141418457","3.4105687141418457"
"4646","3.436314344406128","3.436314344406128","3.436314344406128"
"4647","3.482386350631714","3.482386350631714","3.482386350631714"
"4648","3.4530467987060547","3.4530467987060547","3.4530467987060547"
"4649","3.3924999237060547","3.3924999237060547","3.3924999237060547"
"4650","3.3844821453094482","3.3844821453094482","3.3844821453094482"
"4651","3.3850882053375244","3.3850882053375244","3.3850882053375244"
"4652","3.379362106323242","3.379362106323242","3.379362106323242"
"4653","3.418509006500244","3.418509006500244","3.418509006500244"
"4654","3.492642879486084","3.492642879486084","3.492642879486084"
"4655","3.3919403553009033","3.3919403553009033","3.3919403553009033"
"4656","3.375492572784424","3.375492572784424","3.375492572784424"
"4657","3.349968910217285","3.349968910217285","3.349968910217285"
"4658","3.373434543609619","3.373434543609619","3.373434543609619"
"4659","3.333035945892334","3.333035945892334","3.333035945892334"
"4660","3.432255268096924","3.432255268096924","3.432255268096924"
"4661","3.4159562587738037","3.4159562587738037","3.4159562587738037"
"4662","3.332412004470825","3.332412004470825","3.332412004470825"
"4663","3.374894380569458","3.374894380569458","3.374894380569458"
"4664","3.4035415649414062","3.4035415649414062","3.4035415649414062"
"4665","3.4206955432891846","3.4206955432891846","3.4206955432891846"
"4666","3.3964757919311523","3.3964757919311523","3.3964757919311523"
"4667","3.3504135608673096","3.3504135608673096","3.3504135608673096"
"4668","3.427072525024414","3.427072525024414","3.427072525024414"
"4669","3.3689510822296143","3.3689510822296143","3.3689510822296143"
"4670","3.3551459312438965","3.3551459312438965","3.3551459312438965"
"4671","3.310757875442505","3.310757875442505","3.310757875442505"
"4672","3.355565309524536","3.355565309524536","3.355565309524536"
"4673","3.327648401260376","3.327648401260376","3.327648401260376"
"4674","3.3782968521118164","3.3782968521118164","3.3782968521118164"
"4675","3.3793792724609375","3.3793792724609375","3.3793792724609375"
"4676","3.369753360748291","3.369753360748291","3.369753360748291"
"4677","3.3263959884643555","3.3263959884643555","3.3263959884643555"
"4678","3.3508923053741455","3.3508923053741455","3.3508923053741455"
"4679","3.32285213470459","3.32285213470459","3.32285213470459"
"4680","3.334542989730835","3.334542989730835","3.334542989730835"
"4681","3.309335470199585","3.309335470199585","3.309335470199585"
"4682","3.3113720417022705","3.3113720417022705","3.3113720417022705"
"4683","3.190837860107422","3.190837860107422","3.190837860107422"
"4684","3.1645584106445312","3.1645584106445312","3.1645584106445312"
"4685","3.207054615020752","3.207054615020752","3.207054615020752"
"4686","3.235708713531494","3.235708713531494","3.235708713531494"
"4687","3.2080252170562744","3.2080252170562744","3.2080252170562744"
"4688","3.278430938720703","3.278430938720703","3.278430938720703"
"4689","3.1370084285736084","3.1370084285736084","3.1370084285736084"
"4690","3.1908998489379883","3.1908998489379883","3.1908998489379883"
"4691","3.1822547912597656","3.1822547912597656","3.1822547912597656"
"4692","3.211496353149414","3.211496353149414","3.211496353149414"
"4693","3.196491241455078","3.196491241455078","3.196491241455078"
"4694","3.1436967849731445","3.1436967849731445","3.1436967849731445"
"4695","3.2536706924438477","3.2536706924438477","3.2536706924438477"
"4696","3.338484287261963","3.338484287261963","3.338484287261963"
"4697","3.447993755340576","3.447993755340576","3.447993755340576"
"4698","3.3343708515167236","3.3343708515167236","3.3343708515167236"
"4699","3.4438083171844482","3.4438083171844482","3.4438083171844482"
"4700","3.3229715824127197","3.3229715824127197","3.3229715824127197"
"4701","3.347219944000244","3.347219944000244","3.347219944000244"
"4702","3.42844557762146","3.42844557762146","3.42844557762146"
"4703","3.4410030841827393","3.4410030841827393","3.4410030841827393"
"4704","3.4300575256347656","3.4300575256347656","3.4300575256347656"
"4705","3.42630672454834","3.42630672454834","3.42630672454834"
"4706","3.3407938480377197","3.3407938480377197","3.3407938480377197"
"4707","3.4106709957122803","3.4106709957122803","3.4106709957122803"
"4708","3.355478525161743","3.355478525161743","3.355478525161743"
"4709","3.360626459121704","3.360626459121704","3.360626459121704"
"4710","3.359814405441284","3.359814405441284","3.359814405441284"
"4711","3.421506881713867","3.421506881713867","3.421506881713867"
"4712","3.314305067062378","3.314305067062378","3.314305067062378"
"4713","3.4035754203796387","3.4035754203796387","3.4035754203796387"
"4714","3.35416316986084","3.35416316986084","3.35416316986084"
"4715","3.3541460037231445","3.3541460037231445","3.3541460037231445"
"4716","3.402513027191162","3.402513027191162","3.402513027191162"
"4717","3.3999619483947754","3.3999619483947754","3.3999619483947754"
"4718","3.33536958694458","3.33536958694458","3.33536958694458"
"4719","3.3550097942352295","3.3550097942352295","3.3550097942352295"
"4720","3.4655580520629883","3.4655580520629883","3.4655580520629883"
"4721","3.3808038234710693","3.3808038234710693","3.3808038234710693"
"4722","3.3550024032592773","3.3550024032592773","3.3550024032592773"
"4723","3.401858329772949","3.401858329772949","3.401858329772949"
"4724","3.345200777053833","3.345200777053833","3.345200777053833"
"4725","3.2978153228759766","3.2978153228759766","3.2978153228759766"
"4726","3.3461244106292725","3.3461244106292725","3.3461244106292725"
"4727","3.330822706222534","3.330822706222534","3.330822706222534"
"4728","3.3487513065338135","3.3487513065338135","3.3487513065338135"
"4729","3.342970848083496","3.342970848083496","3.342970848083496"
"4730","3.383113384246826","3.383113384246826","3.383113384246826"
"4731","3.329603672027588","3.329603672027588","3.329603672027588"
"4732","3.4284098148345947","3.4284098148345947","3.4284098148345947"
"4733","3.3334405422210693","3.3334405422210693","3.3334405422210693"
"4734","3.3330495357513428","3.3330495357513428","3.3330495357513428"
"4735","3.2298457622528076","3.2298457622528076","3.2298457622528076"
"4736","3.1953284740448","3.1953284740448","3.1953284740448"
"4737","3.1479973793029785","3.1479973793029785","3.1479973793029785"
"4738","3.2024426460266113","3.2024426460266113","3.2024426460266113"
"4739","3.3104419708251953","3.3104419708251953","3.3104419708251953"
"4740","3.1531221866607666","3.1531221866607666","3.1531221866607666"
"4741","3.232208490371704","3.232208490371704","3.232208490371704"
"4742","3.1239027976989746","3.1239027976989746","3.1239027976989746"
"4743","3.2181670665740967","3.2181670665740967","3.2181670665740967"
"4744","3.211280584335327","3.211280584335327","3.211280584335327"
"4745","3.1690802574157715","3.1690802574157715","3.1690802574157715"
"4746","3.1952357292175293","3.1952357292175293","3.1952357292175293"
"4747","3.1157054901123047","3.1157054901123047","3.1157054901123047"
"4748","3.310746192932129","3.310746192932129","3.310746192932129"
"4749","3.3320815563201904","3.3320815563201904","3.3320815563201904"
"4750","3.3913190364837646","3.3913190364837646","3.3913190364837646"
"4751","3.371819257736206","3.371819257736206","3.371819257736206"
"4752","3.379098415374756","3.379098415374756","3.379098415374756"
"4753","3.3843209743499756","3.3843209743499756","3.3843209743499756"
"4754","3.3818445205688477","3.3818445205688477","3.3818445205688477"
"4755","3.45713210105896","3.45713210105896","3.45713210105896"
"4756","3.371758460998535","3.371758460998535","3.371758460998535"
"4757","3.388777017593384","3.388777017593384","3.388777017593384"
"4758","3.3986117839813232","3.3986117839813232","3.3986117839813232"
"4759","3.4100937843322754","3.4100937843322754","3.4100937843322754"
"4760","3.3830156326293945","3.3830156326293945","3.3830156326293945"
"4761","3.373067855834961","3.373067855834961","3.373067855834961"
"4762","3.3609485626220703","3.3609485626220703","3.3609485626220703"
"4763","3.4196810722351074","3.4196810722351074","3.4196810722351074"
"4764","3.3704867362976074","3.3704867362976074","3.3704867362976074"
"4765","3.393742561340332","3.393742561340332","3.393742561340332"
"4766","3.4114673137664795","3.4114673137664795","3.4114673137664795"
"4767","3.390230417251587","3.390230417251587","3.390230417251587"
"4768","3.4000065326690674","3.4000065326690674","3.4000065326690674"
"4769","3.304051399230957","3.304051399230957","3.304051399230957"
"4770","3.3291659355163574","3.3291659355163574","3.3291659355163574"
"4771","3.354790687561035","3.354790687561035","3.354790687561035"
"4772","3.3354172706604004","3.3354172706604004","3.3354172706604004"
"4773","3.3534843921661377","3.3534843921661377","3.3534843921661377"
"4774","3.3564682006835938","3.3564682006835938","3.3564682006835938"
"4775","3.3656578063964844","3.3656578063964844","3.3656578063964844"
"4776","3.3560595512390137","3.3560595512390137","3.3560595512390137"
"4777","3.479006290435791","3.479006290435791","3.479006290435791"
"4778","3.3766441345214844","3.3766441345214844","3.3766441345214844"
"4779","3.3126115798950195","3.3126115798950195","3.3126115798950195"
"4780","3.3389222621917725","3.3389222621917725","3.3389222621917725"
"4781","3.329219341278076","3.329219341278076","3.329219341278076"
"4782","3.280301570892334","3.280301570892334","3.280301570892334"
"4783","3.325753927230835","3.325753927230835","3.325753927230835"
"4784","3.3481526374816895","3.3481526374816895","3.3481526374816895"
"4785","3.348189353942871","3.348189353942871","3.348189353942871"
"4786","3.3567519187927246","3.3567519187927246","3.3567519187927246"
"4787","3.341012716293335","3.341012716293335","3.341012716293335"
"4788","3.2871954441070557","3.2871954441070557","3.2871954441070557"
"4789","3.1756272315979004","3.1756272315979004","3.1756272315979004"
"4790","3.1410024166107178","3.1410024166107178","3.1410024166107178"
"4791","3.225785255432129","3.225785255432129","3.225785255432129"
"4792","3.2340683937072754","3.2340683937072754","3.2340683937072754"
"4793","3.189880847930908","3.189880847930908","3.189880847930908"
"4794","3.1829020977020264","3.1829020977020264","3.1829020977020264"
"4795","3.199028253555298","3.199028253555298","3.199028253555298"
"4796","3.1996006965637207","3.1996006965637207","3.1996006965637207"
"4797","3.1374101638793945","3.1374101638793945","3.1374101638793945"
"4798","3.1977622509002686","3.1977622509002686","3.1977622509002686"
"4799","3.232074737548828","3.232074737548828","3.232074737548828"
"4800","3.116321086883545","3.116321086883545","3.116321086883545"
"4801","3.2553696632385254","3.2553696632385254","3.2553696632385254"
"4802","3.476353406906128","3.476353406906128","3.476353406906128"
"4803","3.4652090072631836","3.4652090072631836","3.4652090072631836"
"4804","3.4479503631591797","3.4479503631591797","3.4479503631591797"
"4805","3.477090835571289","3.477090835571289","3.477090835571289"
"4806","3.384364366531372","3.384364366531372","3.384364366531372"
"4807","3.367516040802002","3.367516040802002","3.367516040802002"
"4808","3.405428647994995","3.405428647994995","3.405428647994995"
