"Step","gallant-terrain-3 - train/grad_norm","gallant-terrain-3 - train/grad_norm__MIN","gallant-terrain-3 - train/grad_norm__MAX"
"0","Infinity","",""
"1","Infinity","",""
"2","Infinity","",""
"3","Infinity","",""
"4","Infinity","",""
"5","Infinity","",""
"6","Infinity","",""
"7","Infinity","",""
"1738","1.3010426759719849","1.3010426759719849","1.3010426759719849"
"1739","1.3010426759719849","1.3010426759719849","1.3010426759719849"
"1740","1.1274694204330444","1.1274694204330444","1.1274694204330444"
"1741","1.1274694204330444","1.1274694204330444","1.1274694204330444"
"1742","1.0645649433135986","1.0645649433135986","1.0645649433135986"
"1743","1.0645649433135986","1.0645649433135986","1.0645649433135986"
"1744","1.1653581857681274","1.1653581857681274","1.1653581857681274"
"1745","1.1653581857681274","1.1653581857681274","1.1653581857681274"
"1746","1.1321786642074585","1.1321786642074585","1.1321786642074585"
"1747","1.1321786642074585","1.1321786642074585","1.1321786642074585"
"1748","1.11516535282135","1.11516535282135","1.11516535282135"
"1749","1.11516535282135","1.11516535282135","1.11516535282135"
"1750","1.035642147064209","1.035642147064209","1.035642147064209"
"1751","1.035642147064209","1.035642147064209","1.035642147064209"
"1752","1.180332899093628","1.180332899093628","1.180332899093628"
"1753","1.180332899093628","1.180332899093628","1.180332899093628"
"1754","1.2693097591400146","1.2693097591400146","1.2693097591400146"
"1755","1.2693097591400146","1.2693097591400146","1.2693097591400146"
"1756","1.1024622917175293","1.1024622917175293","1.1024622917175293"
"1757","1.1024622917175293","1.1024622917175293","1.1024622917175293"
"1758","1.2694011926651","1.2694011926651","1.2694011926651"
"1759","1.2694011926651","1.2694011926651","1.2694011926651"
"1760","1.1590092182159424","1.1590092182159424","1.1590092182159424"
"1761","1.1590092182159424","1.1590092182159424","1.1590092182159424"
"1762","1.1435407400131226","1.1435407400131226","1.1435407400131226"
"1763","1.1435407400131226","1.1435407400131226","1.1435407400131226"
"1764","1.193974494934082","1.193974494934082","1.193974494934082"
"1765","1.193974494934082","1.193974494934082","1.193974494934082"
"1766","1.132513165473938","1.132513165473938","1.132513165473938"
"1767","1.132513165473938","1.132513165473938","1.132513165473938"
"1768","1.1227561235427856","1.1227561235427856","1.1227561235427856"
"1769","1.1227561235427856","1.1227561235427856","1.1227561235427856"
"1770","1.1761494874954224","1.1761494874954224","1.1761494874954224"
"1771","1.1761494874954224","1.1761494874954224","1.1761494874954224"
"1772","1.0815298557281494","1.0815298557281494","1.0815298557281494"
"1773","1.0815298557281494","1.0815298557281494","1.0815298557281494"
"1774","1.4219703674316406","1.4219703674316406","1.4219703674316406"
"1775","1.4219703674316406","1.4219703674316406","1.4219703674316406"
"1776","1.0525143146514893","1.0525143146514893","1.0525143146514893"
"1777","1.0525143146514893","1.0525143146514893","1.0525143146514893"
"1778","1.0550882816314697","1.0550882816314697","1.0550882816314697"
"1779","1.0550882816314697","1.0550882816314697","1.0550882816314697"
"1780","1.0878185033798218","1.0878185033798218","1.0878185033798218"
"1781","1.0878185033798218","1.0878185033798218","1.0878185033798218"
"1782","1.1479250192642212","1.1479250192642212","1.1479250192642212"
"1783","1.1479250192642212","1.1479250192642212","1.1479250192642212"
"1784","1.28394615650177","1.28394615650177","1.28394615650177"
"1785","1.28394615650177","1.28394615650177","1.28394615650177"
"1786","1.0534477233886719","1.0534477233886719","1.0534477233886719"
"1787","1.0534477233886719","1.0534477233886719","1.0534477233886719"
"1788","1.1853018999099731","1.1853018999099731","1.1853018999099731"
"1789","1.1853018999099731","1.1853018999099731","1.1853018999099731"
"1790","1.2366586923599243","1.2366586923599243","1.2366586923599243"
"1791","1.2366586923599243","1.2366586923599243","1.2366586923599243"
"1792","1.1169499158859253","1.1169499158859253","1.1169499158859253"
"1793","1.1169499158859253","1.1169499158859253","1.1169499158859253"
"1794","1.3228421211242676","1.3228421211242676","1.3228421211242676"
"1795","1.3228421211242676","1.3228421211242676","1.3228421211242676"
"1796","1.2074989080429077","1.2074989080429077","1.2074989080429077"
"1797","1.2074989080429077","1.2074989080429077","1.2074989080429077"
"1798","1.2664724588394165","1.2664724588394165","1.2664724588394165"
"1799","1.2664724588394165","1.2664724588394165","1.2664724588394165"
"1800","1.016342043876648","1.016342043876648","1.016342043876648"
"1801","1.016342043876648","1.016342043876648","1.016342043876648"
"1802","1.1671746969223022","1.1671746969223022","1.1671746969223022"
"1803","1.1671746969223022","1.1671746969223022","1.1671746969223022"
"1804","1.1143914461135864","1.1143914461135864","1.1143914461135864"
"1805","1.1143914461135864","1.1143914461135864","1.1143914461135864"
"1806","1.1125544309616089","1.1125544309616089","1.1125544309616089"
"1807","1.1125544309616089","1.1125544309616089","1.1125544309616089"
"1808","1.8115397691726685","1.8115397691726685","1.8115397691726685"
"1809","1.8115397691726685","1.8115397691726685","1.8115397691726685"
"1810","1.3005776405334473","1.3005776405334473","1.3005776405334473"
"1811","1.3005776405334473","1.3005776405334473","1.3005776405334473"
"1812","1.1855055093765259","1.1855055093765259","1.1855055093765259"
"1813","1.1855055093765259","1.1855055093765259","1.1855055093765259"
"1814","1.0654258728027344","1.0654258728027344","1.0654258728027344"
"1815","1.0654258728027344","1.0654258728027344","1.0654258728027344"
"1816","1.1431174278259277","1.1431174278259277","1.1431174278259277"
"1817","1.1431174278259277","1.1431174278259277","1.1431174278259277"
"1818","1.0592834949493408","1.0592834949493408","1.0592834949493408"
"1819","1.0592834949493408","1.0592834949493408","1.0592834949493408"
"1820","1.196673035621643","1.196673035621643","1.196673035621643"
"1821","1.196673035621643","1.196673035621643","1.196673035621643"
"1822","1.1639002561569214","1.1639002561569214","1.1639002561569214"
"1823","1.1639002561569214","1.1639002561569214","1.1639002561569214"
"1824","1.199934720993042","1.199934720993042","1.199934720993042"
"1825","1.199934720993042","1.199934720993042","1.199934720993042"
"1826","1.25570547580719","1.25570547580719","1.25570547580719"
"1827","1.25570547580719","1.25570547580719","1.25570547580719"
"1828","1.094012975692749","1.094012975692749","1.094012975692749"
"1829","1.094012975692749","1.094012975692749","1.094012975692749"
"1830","1.2298396825790405","1.2298396825790405","1.2298396825790405"
"1831","1.2298396825790405","1.2298396825790405","1.2298396825790405"
"1832","1.1276822090148926","1.1276822090148926","1.1276822090148926"
"1833","1.1276822090148926","1.1276822090148926","1.1276822090148926"
"1834","1.2621902227401733","1.2621902227401733","1.2621902227401733"
"1835","1.2621902227401733","1.2621902227401733","1.2621902227401733"
"1836","1.1143845319747925","1.1143845319747925","1.1143845319747925"
"1837","1.1143845319747925","1.1143845319747925","1.1143845319747925"
"1838","1.2021528482437134","1.2021528482437134","1.2021528482437134"
"1839","1.2021528482437134","1.2021528482437134","1.2021528482437134"
"1840","1.2154979705810547","1.2154979705810547","1.2154979705810547"
"1841","1.2154979705810547","1.2154979705810547","1.2154979705810547"
"1842","1.0424929857254028","1.0424929857254028","1.0424929857254028"
"1843","1.0424929857254028","1.0424929857254028","1.0424929857254028"
"1844","1.2365361452102661","1.2365361452102661","1.2365361452102661"
"1845","1.2365361452102661","1.2365361452102661","1.2365361452102661"
"1846","1.1359233856201172","1.1359233856201172","1.1359233856201172"
"1847","1.1359233856201172","1.1359233856201172","1.1359233856201172"
"1848","1.2274318933486938","1.2274318933486938","1.2274318933486938"
"1849","1.2274318933486938","1.2274318933486938","1.2274318933486938"
"1850","1.074859857559204","1.074859857559204","1.074859857559204"
"1851","1.074859857559204","1.074859857559204","1.074859857559204"
"1852","1.111341118812561","1.111341118812561","1.111341118812561"
"1853","1.111341118812561","1.111341118812561","1.111341118812561"
"1854","1.5069689750671387","1.5069689750671387","1.5069689750671387"
"1855","1.5069689750671387","1.5069689750671387","1.5069689750671387"
"1856","1.1694684028625488","1.1694684028625488","1.1694684028625488"
"1857","1.1694684028625488","1.1694684028625488","1.1694684028625488"
"1858","1.141511082649231","1.141511082649231","1.141511082649231"
"1859","1.141511082649231","1.141511082649231","1.141511082649231"
"1860","1.2201619148254395","1.2201619148254395","1.2201619148254395"
"1861","1.2201619148254395","1.2201619148254395","1.2201619148254395"
"1862","1.0624160766601562","1.0624160766601562","1.0624160766601562"
"1863","1.0624160766601562","1.0624160766601562","1.0624160766601562"
"1864","1.2415562868118286","1.2415562868118286","1.2415562868118286"
"1865","1.2415562868118286","1.2415562868118286","1.2415562868118286"
"1866","1.1569552421569824","1.1569552421569824","1.1569552421569824"
"1867","1.1569552421569824","1.1569552421569824","1.1569552421569824"
"1868","1.167561650276184","1.167561650276184","1.167561650276184"
"1869","1.167561650276184","1.167561650276184","1.167561650276184"
"1870","1.1431748867034912","1.1431748867034912","1.1431748867034912"
"1871","1.1431748867034912","1.1431748867034912","1.1431748867034912"
"1872","1.1605409383773804","1.1605409383773804","1.1605409383773804"
"1873","1.1605409383773804","1.1605409383773804","1.1605409383773804"
"1874","1.0809494256973267","1.0809494256973267","1.0809494256973267"
"1875","1.0809494256973267","1.0809494256973267","1.0809494256973267"
"1876","1.2714823484420776","1.2714823484420776","1.2714823484420776"
"1877","1.2714823484420776","1.2714823484420776","1.2714823484420776"
"1878","1.3063350915908813","1.3063350915908813","1.3063350915908813"
"1879","1.3063350915908813","1.3063350915908813","1.3063350915908813"
"1880","1.3617701530456543","1.3617701530456543","1.3617701530456543"
"1881","1.3617701530456543","1.3617701530456543","1.3617701530456543"
"1882","1.1055986881256104","1.1055986881256104","1.1055986881256104"
"1883","1.1055986881256104","1.1055986881256104","1.1055986881256104"
"1884","1.2121602296829224","1.2121602296829224","1.2121602296829224"
"1885","1.2121602296829224","1.2121602296829224","1.2121602296829224"
"1886","1.1308506727218628","1.1308506727218628","1.1308506727218628"
"1887","1.1308506727218628","1.1308506727218628","1.1308506727218628"
"1888","1.1616510152816772","1.1616510152816772","1.1616510152816772"
"1889","1.1616510152816772","1.1616510152816772","1.1616510152816772"
"1890","1.2614507675170898","1.2614507675170898","1.2614507675170898"
"1891","1.2614507675170898","1.2614507675170898","1.2614507675170898"
"1892","1.0951117277145386","1.0951117277145386","1.0951117277145386"
"1893","1.0951117277145386","1.0951117277145386","1.0951117277145386"
"1894","1.474456787109375","1.474456787109375","1.474456787109375"
"1895","1.474456787109375","1.474456787109375","1.474456787109375"
"1896","1.1916331052780151","1.1916331052780151","1.1916331052780151"
"1897","1.1916331052780151","1.1916331052780151","1.1916331052780151"
"1898","0.9945077300071716","0.9945077300071716","0.9945077300071716"
"1899","0.9945077300071716","0.9945077300071716","0.9945077300071716"
"1900","1.387035846710205","1.387035846710205","1.387035846710205"
"1901","1.387035846710205","1.387035846710205","1.387035846710205"
"1902","1.2897933721542358","1.2897933721542358","1.2897933721542358"
"1903","1.2897933721542358","1.2897933721542358","1.2897933721542358"
"1904","1.0751980543136597","1.0751980543136597","1.0751980543136597"
"1905","1.0751980543136597","1.0751980543136597","1.0751980543136597"
"1906","1.4702545404434204","1.4702545404434204","1.4702545404434204"
"1907","1.4702545404434204","1.4702545404434204","1.4702545404434204"
"1908","1.553770899772644","1.553770899772644","1.553770899772644"
"1909","1.553770899772644","1.553770899772644","1.553770899772644"
"1910","1.2991857528686523","1.2991857528686523","1.2991857528686523"
"1911","1.2991857528686523","1.2991857528686523","1.2991857528686523"
"1912","1.6231871843338013","1.6231871843338013","1.6231871843338013"
"1913","1.6231871843338013","1.6231871843338013","1.6231871843338013"
"1914","1.713662028312683","1.713662028312683","1.713662028312683"
"1915","1.713662028312683","1.713662028312683","1.713662028312683"
"1916","1.2329001426696777","1.2329001426696777","1.2329001426696777"
"1917","1.2329001426696777","1.2329001426696777","1.2329001426696777"
"1918","1.2365007400512695","1.2365007400512695","1.2365007400512695"
"1919","1.2365007400512695","1.2365007400512695","1.2365007400512695"
"1920","1.2340586185455322","1.2340586185455322","1.2340586185455322"
"1921","1.2340586185455322","1.2340586185455322","1.2340586185455322"
"1922","1.184820294380188","1.184820294380188","1.184820294380188"
"1923","1.184820294380188","1.184820294380188","1.184820294380188"
"1924","1.1753523349761963","1.1753523349761963","1.1753523349761963"
"1925","1.1753523349761963","1.1753523349761963","1.1753523349761963"
"1926","1.395321011543274","1.395321011543274","1.395321011543274"
"1927","1.395321011543274","1.395321011543274","1.395321011543274"
"1928","1.1167128086090088","1.1167128086090088","1.1167128086090088"
"1929","1.1167128086090088","1.1167128086090088","1.1167128086090088"
"1930","1.2546037435531616","1.2546037435531616","1.2546037435531616"
"1931","1.2546037435531616","1.2546037435531616","1.2546037435531616"
"1932","1.0803947448730469","1.0803947448730469","1.0803947448730469"
"1933","1.0803947448730469","1.0803947448730469","1.0803947448730469"
"1934","1.338883876800537","1.338883876800537","1.338883876800537"
"1935","1.338883876800537","1.338883876800537","1.338883876800537"
"1936","1.1962209939956665","1.1962209939956665","1.1962209939956665"
"1937","1.1962209939956665","1.1962209939956665","1.1962209939956665"
"1938","1.1381886005401611","1.1381886005401611","1.1381886005401611"
"1939","1.1381886005401611","1.1381886005401611","1.1381886005401611"
"1940","1.1577504873275757","1.1577504873275757","1.1577504873275757"
"1941","1.1577504873275757","1.1577504873275757","1.1577504873275757"
"1942","1.099148154258728","1.099148154258728","1.099148154258728"
"1943","1.099148154258728","1.099148154258728","1.099148154258728"
"1944","1.5767872333526611","1.5767872333526611","1.5767872333526611"
"1945","1.5767872333526611","1.5767872333526611","1.5767872333526611"
"1946","1.0639889240264893","1.0639889240264893","1.0639889240264893"
"1947","1.0639889240264893","1.0639889240264893","1.0639889240264893"
"1948","1.0737720727920532","1.0737720727920532","1.0737720727920532"
"1949","1.0737720727920532","1.0737720727920532","1.0737720727920532"
"1950","1.0717723369598389","1.0717723369598389","1.0717723369598389"
"1951","1.0717723369598389","1.0717723369598389","1.0717723369598389"
"1952","1.231463074684143","1.231463074684143","1.231463074684143"
"1953","1.231463074684143","1.231463074684143","1.231463074684143"
"1954","1.1940604448318481","1.1940604448318481","1.1940604448318481"
"1955","1.1940604448318481","1.1940604448318481","1.1940604448318481"
"1956","1.1798595190048218","1.1798595190048218","1.1798595190048218"
"1957","1.1798595190048218","1.1798595190048218","1.1798595190048218"
"1958","1.2088693380355835","1.2088693380355835","1.2088693380355835"
"1959","1.2088693380355835","1.2088693380355835","1.2088693380355835"
"1960","1.2730085849761963","1.2730085849761963","1.2730085849761963"
"1961","1.2730085849761963","1.2730085849761963","1.2730085849761963"
"1962","1.1424249410629272","1.1424249410629272","1.1424249410629272"
"1963","1.1424249410629272","1.1424249410629272","1.1424249410629272"
"1964","1.1399976015090942","1.1399976015090942","1.1399976015090942"
"1965","1.1399976015090942","1.1399976015090942","1.1399976015090942"
"1966","1.168583869934082","1.168583869934082","1.168583869934082"
"1967","1.168583869934082","1.168583869934082","1.168583869934082"
"1968","1.0606818199157715","1.0606818199157715","1.0606818199157715"
"1969","1.0606818199157715","1.0606818199157715","1.0606818199157715"
"1970","1.1060731410980225","1.1060731410980225","1.1060731410980225"
"1971","1.1060731410980225","1.1060731410980225","1.1060731410980225"
"1972","1.456810712814331","1.456810712814331","1.456810712814331"
"1973","1.456810712814331","1.456810712814331","1.456810712814331"
"1974","1.2104957103729248","1.2104957103729248","1.2104957103729248"
"1975","1.2104957103729248","1.2104957103729248","1.2104957103729248"
"1976","1.1057277917861938","1.1057277917861938","1.1057277917861938"
"1977","1.1057277917861938","1.1057277917861938","1.1057277917861938"
"1978","1.0537995100021362","1.0537995100021362","1.0537995100021362"
"1979","1.0537995100021362","1.0537995100021362","1.0537995100021362"
"1980","1.3595848083496094","1.3595848083496094","1.3595848083496094"
"1981","1.3595848083496094","1.3595848083496094","1.3595848083496094"
"1982","1.1613759994506836","1.1613759994506836","1.1613759994506836"
"1983","1.1613759994506836","1.1613759994506836","1.1613759994506836"
"1984","0.9930959343910217","0.9930959343910217","0.9930959343910217"
"1985","0.9930959343910217","0.9930959343910217","0.9930959343910217"
"1986","1.1223734617233276","1.1223734617233276","1.1223734617233276"
"1987","1.1223734617233276","1.1223734617233276","1.1223734617233276"
"1988","1.0827093124389648","1.0827093124389648","1.0827093124389648"
"1989","1.0827093124389648","1.0827093124389648","1.0827093124389648"
"1990","1.2014718055725098","1.2014718055725098","1.2014718055725098"
"1991","1.2014718055725098","1.2014718055725098","1.2014718055725098"
"1992","1.1171737909317017","1.1171737909317017","1.1171737909317017"
"1993","1.1171737909317017","1.1171737909317017","1.1171737909317017"
"1994","1.0747777223587036","1.0747777223587036","1.0747777223587036"
"1995","1.0747777223587036","1.0747777223587036","1.0747777223587036"
"1996","1.333375096321106","1.333375096321106","1.333375096321106"
"1997","1.333375096321106","1.333375096321106","1.333375096321106"
"1998","1.1104638576507568","1.1104638576507568","1.1104638576507568"
"1999","1.1104638576507568","1.1104638576507568","1.1104638576507568"
"2000","1.0447642803192139","1.0447642803192139","1.0447642803192139"
"2001","1.0447642803192139","1.0447642803192139","1.0447642803192139"
"2004","1.2556567192077637","1.2556567192077637","1.2556567192077637"
"2005","1.2556567192077637","1.2556567192077637","1.2556567192077637"
"2006","1.048437476158142","1.048437476158142","1.048437476158142"
"2007","1.048437476158142","1.048437476158142","1.048437476158142"
"2008","1.3460441827774048","1.3460441827774048","1.3460441827774048"
"2009","1.3460441827774048","1.3460441827774048","1.3460441827774048"
"2010","1.1135519742965698","1.1135519742965698","1.1135519742965698"
"2011","1.1135519742965698","1.1135519742965698","1.1135519742965698"
"2012","1.1121938228607178","1.1121938228607178","1.1121938228607178"
"2013","1.1121938228607178","1.1121938228607178","1.1121938228607178"
"2014","1.137223720550537","1.137223720550537","1.137223720550537"
"2015","1.137223720550537","1.137223720550537","1.137223720550537"
"2016","1.0641539096832275","1.0641539096832275","1.0641539096832275"
"2017","1.0641539096832275","1.0641539096832275","1.0641539096832275"
"2018","1.114808201789856","1.114808201789856","1.114808201789856"
"2019","1.114808201789856","1.114808201789856","1.114808201789856"
"2020","1.2543281316757202","1.2543281316757202","1.2543281316757202"
"2021","1.2543281316757202","1.2543281316757202","1.2543281316757202"
"2022","1.1792056560516357","1.1792056560516357","1.1792056560516357"
"2023","1.1792056560516357","1.1792056560516357","1.1792056560516357"
"2024","1.0480087995529175","1.0480087995529175","1.0480087995529175"
"2025","1.0480087995529175","1.0480087995529175","1.0480087995529175"
"2026","1.077899694442749","1.077899694442749","1.077899694442749"
"2027","1.077899694442749","1.077899694442749","1.077899694442749"
"2028","1.0627918243408203","1.0627918243408203","1.0627918243408203"
"2029","1.0627918243408203","1.0627918243408203","1.0627918243408203"
"2030","1.0849106311798096","1.0849106311798096","1.0849106311798096"
"2031","1.0849106311798096","1.0849106311798096","1.0849106311798096"
"2032","1.1922316551208496","1.1922316551208496","1.1922316551208496"
"2033","1.1922316551208496","1.1922316551208496","1.1922316551208496"
"2034","1.1279962062835693","1.1279962062835693","1.1279962062835693"
"2035","1.1279962062835693","1.1279962062835693","1.1279962062835693"
"2036","1.240303635597229","1.240303635597229","1.240303635597229"
"2037","1.240303635597229","1.240303635597229","1.240303635597229"
"2038","0.9761673808097839","0.9761673808097839","0.9761673808097839"
"2039","0.9761673808097839","0.9761673808097839","0.9761673808097839"
"2040","1.006606936454773","1.006606936454773","1.006606936454773"
"2041","1.006606936454773","1.006606936454773","1.006606936454773"
"2042","1.1973938941955566","1.1973938941955566","1.1973938941955566"
"2043","1.1973938941955566","1.1973938941955566","1.1973938941955566"
"2044","1.106977105140686","1.106977105140686","1.106977105140686"
"2045","1.106977105140686","1.106977105140686","1.106977105140686"
"2046","1.0169388055801392","1.0169388055801392","1.0169388055801392"
"2047","1.0169388055801392","1.0169388055801392","1.0169388055801392"
"2048","1.046822190284729","1.046822190284729","1.046822190284729"
"2049","1.046822190284729","1.046822190284729","1.046822190284729"
"2050","1.0164093971252441","1.0164093971252441","1.0164093971252441"
"2051","1.0164093971252441","1.0164093971252441","1.0164093971252441"
"2052","1.0734437704086304","1.0734437704086304","1.0734437704086304"
"2053","1.0734437704086304","1.0734437704086304","1.0734437704086304"
"2054","1.1839873790740967","1.1839873790740967","1.1839873790740967"
"2055","1.1839873790740967","1.1839873790740967","1.1839873790740967"
"2056","1.0857471227645874","1.0857471227645874","1.0857471227645874"
"2057","1.0857471227645874","1.0857471227645874","1.0857471227645874"
"2058","1.2124607563018799","1.2124607563018799","1.2124607563018799"
"2059","1.2124607563018799","1.2124607563018799","1.2124607563018799"
"2060","1.2342358827590942","1.2342358827590942","1.2342358827590942"
"2061","1.2342358827590942","1.2342358827590942","1.2342358827590942"
"2062","1.0715289115905762","1.0715289115905762","1.0715289115905762"
"2063","1.0715289115905762","1.0715289115905762","1.0715289115905762"
"2064","1.1151080131530762","1.1151080131530762","1.1151080131530762"
"2065","1.1151080131530762","1.1151080131530762","1.1151080131530762"
"2066","1.22129225730896","1.22129225730896","1.22129225730896"
"2067","1.22129225730896","1.22129225730896","1.22129225730896"
"2068","1.0902045965194702","1.0902045965194702","1.0902045965194702"
"2069","1.0902045965194702","1.0902045965194702","1.0902045965194702"
"2070","0.97740638256073","0.97740638256073","0.97740638256073"
"2071","0.97740638256073","0.97740638256073","0.97740638256073"
"2072","1.2021974325180054","1.2021974325180054","1.2021974325180054"
"2073","1.2021974325180054","1.2021974325180054","1.2021974325180054"
"2074","1.107373833656311","1.107373833656311","1.107373833656311"
"2075","1.107373833656311","1.107373833656311","1.107373833656311"
"2076","1.077118992805481","1.077118992805481","1.077118992805481"
"2077","1.077118992805481","1.077118992805481","1.077118992805481"
"2078","1.060196876525879","1.060196876525879","1.060196876525879"
"2079","1.060196876525879","1.060196876525879","1.060196876525879"
"2080","1.1703588962554932","1.1703588962554932","1.1703588962554932"
"2081","1.1703588962554932","1.1703588962554932","1.1703588962554932"
"2082","1.1048057079315186","1.1048057079315186","1.1048057079315186"
"2083","1.1048057079315186","1.1048057079315186","1.1048057079315186"
"2084","1.271349310874939","1.271349310874939","1.271349310874939"
"2085","1.271349310874939","1.271349310874939","1.271349310874939"
"2086","1.1136431694030762","1.1136431694030762","1.1136431694030762"
"2087","1.1136431694030762","1.1136431694030762","1.1136431694030762"
"2088","1.180754542350769","1.180754542350769","1.180754542350769"
"2089","1.180754542350769","1.180754542350769","1.180754542350769"
"2090","1.0029566287994385","1.0029566287994385","1.0029566287994385"
"2091","1.0029566287994385","1.0029566287994385","1.0029566287994385"
"2092","1.0608434677124023","1.0608434677124023","1.0608434677124023"
"2093","1.0608434677124023","1.0608434677124023","1.0608434677124023"
"2094","1.0525113344192505","1.0525113344192505","1.0525113344192505"
"2095","1.0525113344192505","1.0525113344192505","1.0525113344192505"
"2096","1.1118361949920654","1.1118361949920654","1.1118361949920654"
"2097","1.1118361949920654","1.1118361949920654","1.1118361949920654"
"2098","1.106456995010376","1.106456995010376","1.106456995010376"
"2099","1.106456995010376","1.106456995010376","1.106456995010376"
"2100","1.0999411344528198","1.0999411344528198","1.0999411344528198"
"2101","1.0999411344528198","1.0999411344528198","1.0999411344528198"
"2102","1.029621958732605","1.029621958732605","1.029621958732605"
"2103","1.029621958732605","1.029621958732605","1.029621958732605"
"2104","1.0799751281738281","1.0799751281738281","1.0799751281738281"
"2105","1.0799751281738281","1.0799751281738281","1.0799751281738281"
"2106","1.0505626201629639","1.0505626201629639","1.0505626201629639"
"2107","1.0505626201629639","1.0505626201629639","1.0505626201629639"
"2108","1.1642075777053833","1.1642075777053833","1.1642075777053833"
"2109","1.1642075777053833","1.1642075777053833","1.1642075777053833"
"2110","1.0407795906066895","1.0407795906066895","1.0407795906066895"
"2111","1.0407795906066895","1.0407795906066895","1.0407795906066895"
"2112","1.378603458404541","1.378603458404541","1.378603458404541"
"2113","1.378603458404541","1.378603458404541","1.378603458404541"
"2114","1.1113831996917725","1.1113831996917725","1.1113831996917725"
"2115","1.1113831996917725","1.1113831996917725","1.1113831996917725"
"2116","1.2561920881271362","1.2561920881271362","1.2561920881271362"
"2117","1.2561920881271362","1.2561920881271362","1.2561920881271362"
"2118","1.4534852504730225","1.4534852504730225","1.4534852504730225"
"2119","1.4534852504730225","1.4534852504730225","1.4534852504730225"
"2120","1.3058412075042725","1.3058412075042725","1.3058412075042725"
"2121","1.3058412075042725","1.3058412075042725","1.3058412075042725"
"2122","1.2393814325332642","1.2393814325332642","1.2393814325332642"
"2123","1.2393814325332642","1.2393814325332642","1.2393814325332642"
"2124","1.2387880086898804","1.2387880086898804","1.2387880086898804"
"2125","1.2387880086898804","1.2387880086898804","1.2387880086898804"
"2126","1.104992151260376","1.104992151260376","1.104992151260376"
"2127","1.104992151260376","1.104992151260376","1.104992151260376"
"2128","1.1263290643692017","1.1263290643692017","1.1263290643692017"
"2129","1.1263290643692017","1.1263290643692017","1.1263290643692017"
"2130","1.3060193061828613","1.3060193061828613","1.3060193061828613"
"2131","1.3060193061828613","1.3060193061828613","1.3060193061828613"
"2132","0.9994269013404846","0.9994269013404846","0.9994269013404846"
"2133","0.9994269013404846","0.9994269013404846","0.9994269013404846"
"2134","1.2590336799621582","1.2590336799621582","1.2590336799621582"
"2135","1.2590336799621582","1.2590336799621582","1.2590336799621582"
"2136","1.3704571723937988","1.3704571723937988","1.3704571723937988"
"2137","1.3704571723937988","1.3704571723937988","1.3704571723937988"
"2138","1.0680118799209595","1.0680118799209595","1.0680118799209595"
"2139","1.0680118799209595","1.0680118799209595","1.0680118799209595"
"2140","1.2757844924926758","1.2757844924926758","1.2757844924926758"
"2141","1.2757844924926758","1.2757844924926758","1.2757844924926758"
"2142","1.2080098390579224","1.2080098390579224","1.2080098390579224"
"2143","1.2080098390579224","1.2080098390579224","1.2080098390579224"
"2144","1.0799870491027832","1.0799870491027832","1.0799870491027832"
"2145","1.0799870491027832","1.0799870491027832","1.0799870491027832"
"2146","1.1173887252807617","1.1173887252807617","1.1173887252807617"
"2147","1.1173887252807617","1.1173887252807617","1.1173887252807617"
"2148","1.2480889558792114","1.2480889558792114","1.2480889558792114"
"2149","1.2480889558792114","1.2480889558792114","1.2480889558792114"
"2150","1.0545434951782227","1.0545434951782227","1.0545434951782227"
"2151","1.0545434951782227","1.0545434951782227","1.0545434951782227"
"2152","1.4445149898529053","1.4445149898529053","1.4445149898529053"
"2153","1.4445149898529053","1.4445149898529053","1.4445149898529053"
"2154","1.1150588989257812","1.1150588989257812","1.1150588989257812"
"2155","1.1150588989257812","1.1150588989257812","1.1150588989257812"
"2156","1.1779673099517822","1.1779673099517822","1.1779673099517822"
"2157","1.1779673099517822","1.1779673099517822","1.1779673099517822"
"2158","1.0963270664215088","1.0963270664215088","1.0963270664215088"
"2159","1.0963270664215088","1.0963270664215088","1.0963270664215088"
"2160","1.0760761499404907","1.0760761499404907","1.0760761499404907"
"2161","1.0760761499404907","1.0760761499404907","1.0760761499404907"
"2162","1.1756737232208252","1.1756737232208252","1.1756737232208252"
"2163","1.1756737232208252","1.1756737232208252","1.1756737232208252"
"2164","1.264527678489685","1.264527678489685","1.264527678489685"
"2165","1.264527678489685","1.264527678489685","1.264527678489685"
"2166","1.0902608633041382","1.0902608633041382","1.0902608633041382"
"2167","1.0902608633041382","1.0902608633041382","1.0902608633041382"
"2168","1.1995909214019775","1.1995909214019775","1.1995909214019775"
"2169","1.1995909214019775","1.1995909214019775","1.1995909214019775"
"2170","1.5291976928710938","1.5291976928710938","1.5291976928710938"
"2171","1.5291976928710938","1.5291976928710938","1.5291976928710938"
"2172","1.158298373222351","1.158298373222351","1.158298373222351"
"2173","1.158298373222351","1.158298373222351","1.158298373222351"
"2174","1.1036456823349","1.1036456823349","1.1036456823349"
"2175","1.1036456823349","1.1036456823349","1.1036456823349"
"2176","1.3640003204345703","1.3640003204345703","1.3640003204345703"
"2177","1.3640003204345703","1.3640003204345703","1.3640003204345703"
"2178","1.3382878303527832","1.3382878303527832","1.3382878303527832"
"2179","1.3382878303527832","1.3382878303527832","1.3382878303527832"
"2180","1.0899527072906494","1.0899527072906494","1.0899527072906494"
