"Step","denim-lake-75 - global gradient norm","denim-lake-75 - global gradient norm__MIN","denim-lake-75 - global gradient norm__MAX"
"3225","0.2755705714225769","0.2755705714225769","0.2755705714225769"
"3227","0.2397911250591278","0.2397911250591278","0.2397911250591278"
"3228","0.24485301971435547","0.24485301971435547","0.24485301971435547"
"3229","0.24840198457241058","0.24840198457241058","0.24840198457241058"
"3230","0.23823805153369904","0.23823805153369904","0.23823805153369904"
"3234","0.22651630640029907","0.22651630640029907","0.22651630640029907"
"3236","0.22633162140846252","0.22633162140846252","0.22633162140846252"
"3239","0.23466092348098755","0.23466092348098755","0.23466092348098755"
"3240","0.2680855691432953","0.2680855691432953","0.2680855691432953"
"3241","0.25872722268104553","0.25872722268104553","0.25872722268104553"
"3246","0.24082455039024353","0.24082455039024353","0.24082455039024353"
"3247","0.2389751523733139","0.2389751523733139","0.2389751523733139"
"3248","0.22171901166439056","0.22171901166439056","0.22171901166439056"
"3249","0.22857259213924408","0.22857259213924408","0.22857259213924408"
"3251","0.2389962375164032","0.2389962375164032","0.2389962375164032"
"3252","0.25309857726097107","0.25309857726097107","0.25309857726097107"
"3253","0.230683371424675","0.230683371424675","0.230683371424675"
"3254","0.24839507043361664","0.24839507043361664","0.24839507043361664"
"3256","0.23961502313613892","0.23961502313613892","0.23961502313613892"
"3257","0.23370063304901123","0.23370063304901123","0.23370063304901123"
"3260","0.24663516879081726","0.24663516879081726","0.24663516879081726"
"3262","0.23484106361865997","0.23484106361865997","0.23484106361865997"
"3266","0.2589351534843445","0.2589351534843445","0.2589351534843445"
"3269","0.26555508375167847","0.26555508375167847","0.26555508375167847"
"3271","0.23062464594841003","0.23062464594841003","0.23062464594841003"
"3272","0.24468688666820526","0.24468688666820526","0.24468688666820526"
"3275","0.23899200558662415","0.23899200558662415","0.23899200558662415"
"3276","0.24586902558803558","0.24586902558803558","0.24586902558803558"
"3277","0.23496028780937195","0.23496028780937195","0.23496028780937195"
"3279","0.23450049757957458","0.23450049757957458","0.23450049757957458"
"3282","0.2586689293384552","0.2586689293384552","0.2586689293384552"
"3284","0.2506940960884094","0.2506940960884094","0.2506940960884094"
"3285","0.2448534518480301","0.2448534518480301","0.2448534518480301"
"3289","0.24352894723415375","0.24352894723415375","0.24352894723415375"
"3293","0.2248847931623459","0.2248847931623459","0.2248847931623459"
"3297","0.2348584532737732","0.2348584532737732","0.2348584532737732"
"3298","0.2535836100578308","0.2535836100578308","0.2535836100578308"
"3300","0.2507365643978119","0.2507365643978119","0.2507365643978119"
"3301","0.2604576349258423","0.2604576349258423","0.2604576349258423"
"3302","0.2352873533964157","0.2352873533964157","0.2352873533964157"
"3305","0.25725430250167847","0.25725430250167847","0.25725430250167847"
"3308","0.2527514100074768","0.2527514100074768","0.2527514100074768"
"3310","0.25575777888298035","0.25575777888298035","0.25575777888298035"
"3314","0.2514820098876953","0.2514820098876953","0.2514820098876953"
"3319","0.2329561859369278","0.2329561859369278","0.2329561859369278"
"3321","0.2796367406845093","0.2796367406845093","0.2796367406845093"
"3322","0.2677115201950073","0.2677115201950073","0.2677115201950073"
"3327","0.2550191581249237","0.2550191581249237","0.2550191581249237"
"3329","0.23459270596504211","0.23459270596504211","0.23459270596504211"
"3334","0.2623032033443451","0.2623032033443451","0.2623032033443451"
"3336","0.23960325121879578","0.23960325121879578","0.23960325121879578"
"3337","0.24447180330753326","0.24447180330753326","0.24447180330753326"
"3339","0.2912418246269226","0.2912418246269226","0.2912418246269226"
"3342","0.2523021399974823","0.2523021399974823","0.2523021399974823"
"3344","0.2534853219985962","0.2534853219985962","0.2534853219985962"
"3348","0.23310969769954681","0.23310969769954681","0.23310969769954681"
"3351","0.24912160634994507","0.24912160634994507","0.24912160634994507"
"3353","0.249817356467247","0.249817356467247","0.249817356467247"
"3354","0.26941367983818054","0.26941367983818054","0.26941367983818054"
"3358","0.2341526597738266","0.2341526597738266","0.2341526597738266"
"3359","0.2372726947069168","0.2372726947069168","0.2372726947069168"
"3361","0.24893103539943695","0.24893103539943695","0.24893103539943695"
"3364","0.24417394399642944","0.24417394399642944","0.24417394399642944"
"3365","0.2611209452152252","0.2611209452152252","0.2611209452152252"
"3366","0.24707548320293427","0.24707548320293427","0.24707548320293427"
"3369","0.24813410639762878","0.24813410639762878","0.24813410639762878"
"3370","0.22702378034591675","0.22702378034591675","0.22702378034591675"
"3371","0.254999577999115","0.254999577999115","0.254999577999115"
"3372","0.27453380823135376","0.27453380823135376","0.27453380823135376"
"3373","0.2579359710216522","0.2579359710216522","0.2579359710216522"
"3378","0.22060799598693848","0.22060799598693848","0.22060799598693848"
"3379","0.23191289603710175","0.23191289603710175","0.23191289603710175"
"3380","0.23722055554389954","0.23722055554389954","0.23722055554389954"
"3386","0.26681816577911377","0.26681816577911377","0.26681816577911377"
"3387","0.27546486258506775","0.27546486258506775","0.27546486258506775"
"3388","0.24759556353092194","0.24759556353092194","0.24759556353092194"
"3392","0.23672941327095032","0.23672941327095032","0.23672941327095032"
"3394","0.22784967720508575","0.22784967720508575","0.22784967720508575"
"3399","0.2894385755062103","0.2894385755062103","0.2894385755062103"
"3401","0.28836584091186523","0.28836584091186523","0.28836584091186523"
"3402","0.29207417368888855","0.29207417368888855","0.29207417368888855"
"3405","0.24789607524871826","0.24789607524871826","0.24789607524871826"
"3409","0.21842366456985474","0.21842366456985474","0.21842366456985474"
"3410","0.22884181141853333","0.22884181141853333","0.22884181141853333"
"3412","0.21819528937339783","0.21819528937339783","0.21819528937339783"
"3414","0.25821614265441895","0.25821614265441895","0.25821614265441895"
"3415","0.26286154985427856","0.26286154985427856","0.26286154985427856"
"3416","0.26230552792549133","0.26230552792549133","0.26230552792549133"
"3417","0.2437315136194229","0.2437315136194229","0.2437315136194229"
"3418","0.2512039840221405","0.2512039840221405","0.2512039840221405"
"3419","0.2544819414615631","0.2544819414615631","0.2544819414615631"
"3420","0.28301167488098145","0.28301167488098145","0.28301167488098145"
"3421","0.245618537068367","0.245618537068367","0.245618537068367"
"3422","0.2404075264930725","0.2404075264930725","0.2404075264930725"
"3426","0.23951803147792816","0.23951803147792816","0.23951803147792816"
"3431","0.23715101182460785","0.23715101182460785","0.23715101182460785"
"3434","0.2532671093940735","0.2532671093940735","0.2532671093940735"
"3435","0.24841323494911194","0.24841323494911194","0.24841323494911194"
"3442","0.26643452048301697","0.26643452048301697","0.26643452048301697"
"3444","0.26482781767845154","0.26482781767845154","0.26482781767845154"
"3445","0.24798791110515594","0.24798791110515594","0.24798791110515594"
"3447","0.2353261560201645","0.2353261560201645","0.2353261560201645"
"3448","0.23926016688346863","0.23926016688346863","0.23926016688346863"
"3450","0.24013115465641022","0.24013115465641022","0.24013115465641022"
"3451","0.23135565221309662","0.23135565221309662","0.23135565221309662"
"3453","0.22987313568592072","0.22987313568592072","0.22987313568592072"
"3454","0.26803937554359436","0.26803937554359436","0.26803937554359436"
"3455","0.2611011862754822","0.2611011862754822","0.2611011862754822"
"3456","0.21718424558639526","0.21718424558639526","0.21718424558639526"
"3463","0.22358578443527222","0.22358578443527222","0.22358578443527222"
"3464","0.2493191510438919","0.2493191510438919","0.2493191510438919"
"3465","0.23957453668117523","0.23957453668117523","0.23957453668117523"
"3466","0.22957952320575714","0.22957952320575714","0.22957952320575714"
"3467","0.2633526027202606","0.2633526027202606","0.2633526027202606"
"3468","0.2665111720561981","0.2665111720561981","0.2665111720561981"
"3469","0.25477278232574463","0.25477278232574463","0.25477278232574463"
"3470","0.2433287799358368","0.2433287799358368","0.2433287799358368"
"3472","0.256337434053421","0.256337434053421","0.256337434053421"
"3473","0.24242879450321198","0.24242879450321198","0.24242879450321198"
"3476","0.22227875888347626","0.22227875888347626","0.22227875888347626"
"3477","0.2506287097930908","0.2506287097930908","0.2506287097930908"
"3478","0.25029072165489197","0.25029072165489197","0.25029072165489197"
"3482","0.23005056381225586","0.23005056381225586","0.23005056381225586"
"3483","0.22991083562374115","0.22991083562374115","0.22991083562374115"
"3484","0.2300054132938385","0.2300054132938385","0.2300054132938385"
"3485","0.2332553118467331","0.2332553118467331","0.2332553118467331"
"3486","0.2246406078338623","0.2246406078338623","0.2246406078338623"
"3488","0.24130018055438995","0.24130018055438995","0.24130018055438995"
"3489","0.24550721049308777","0.24550721049308777","0.24550721049308777"
"3492","0.21958574652671814","0.21958574652671814","0.21958574652671814"
"3493","0.22073081135749817","0.22073081135749817","0.22073081135749817"
"3495","0.2410089075565338","0.2410089075565338","0.2410089075565338"
"3497","0.23225899040699005","0.23225899040699005","0.23225899040699005"
"3499","0.2243676632642746","0.2243676632642746","0.2243676632642746"
"3500","0.2169213891029358","0.2169213891029358","0.2169213891029358"
"3501","0.21856699883937836","0.21856699883937836","0.21856699883937836"
"3503","0.2188534438610077","0.2188534438610077","0.2188534438610077"
"3511","0.2612832486629486","0.2612832486629486","0.2612832486629486"
"3513","0.2543700635433197","0.2543700635433197","0.2543700635433197"
"3514","0.3008282780647278","0.3008282780647278","0.3008282780647278"
"3517","0.25854817032814026","0.25854817032814026","0.25854817032814026"
"3518","0.24143145978450775","0.24143145978450775","0.24143145978450775"
"3519","0.25590482354164124","0.25590482354164124","0.25590482354164124"
"3520","0.2533673644065857","0.2533673644065857","0.2533673644065857"
"3522","0.245088130235672","0.245088130235672","0.245088130235672"
"3525","0.23687654733657837","0.23687654733657837","0.23687654733657837"
"3529","0.22632840275764465","0.22632840275764465","0.22632840275764465"
"3531","0.24357503652572632","0.24357503652572632","0.24357503652572632"
"3533","0.21995514631271362","0.21995514631271362","0.21995514631271362"
"3535","0.23870506882667542","0.23870506882667542","0.23870506882667542"
"3541","0.2584933042526245","0.2584933042526245","0.2584933042526245"
"3543","0.2349870800971985","0.2349870800971985","0.2349870800971985"
"3544","0.2443799525499344","0.2443799525499344","0.2443799525499344"
"3545","0.27387264370918274","0.27387264370918274","0.27387264370918274"
"3549","0.235849067568779","0.235849067568779","0.235849067568779"
"3551","0.2382981926202774","0.2382981926202774","0.2382981926202774"
"3552","0.24166126549243927","0.24166126549243927","0.24166126549243927"
"3554","0.22395667433738708","0.22395667433738708","0.22395667433738708"
"3556","0.24177348613739014","0.24177348613739014","0.24177348613739014"
"3557","0.21182700991630554","0.21182700991630554","0.21182700991630554"
"3558","0.24768780171871185","0.24768780171871185","0.24768780171871185"
"3559","0.22726869583129883","0.22726869583129883","0.22726869583129883"
"3560","0.23162010312080383","0.23162010312080383","0.23162010312080383"
"3561","0.23827846348285675","0.23827846348285675","0.23827846348285675"
"3564","0.24841740727424622","0.24841740727424622","0.24841740727424622"
"3565","0.2677348554134369","0.2677348554134369","0.2677348554134369"
"3568","0.2409142702817917","0.2409142702817917","0.2409142702817917"
"3569","0.23818525671958923","0.23818525671958923","0.23818525671958923"
"3570","0.26940077543258667","0.26940077543258667","0.26940077543258667"
"3571","0.23911044001579285","0.23911044001579285","0.23911044001579285"
"3572","0.22673636674880981","0.22673636674880981","0.22673636674880981"
"3573","0.25241920351982117","0.25241920351982117","0.25241920351982117"
"3576","0.27441293001174927","0.27441293001174927","0.27441293001174927"
"3577","0.24347099661827087","0.24347099661827087","0.24347099661827087"
"3578","0.2419910877943039","0.2419910877943039","0.2419910877943039"
"3579","0.2287624478340149","0.2287624478340149","0.2287624478340149"
"3583","0.2899877429008484","0.2899877429008484","0.2899877429008484"
"3584","0.22576163709163666","0.22576163709163666","0.22576163709163666"
"3585","0.269214004278183","0.269214004278183","0.269214004278183"
"3586","0.2657751739025116","0.2657751739025116","0.2657751739025116"
"3587","0.25794661045074463","0.25794661045074463","0.25794661045074463"
"3594","0.26926153898239136","0.26926153898239136","0.26926153898239136"
"3595","0.25137096643447876","0.25137096643447876","0.25137096643447876"
"3596","0.23384474217891693","0.23384474217891693","0.23384474217891693"
"3597","0.24849478900432587","0.24849478900432587","0.24849478900432587"
"3598","0.24465122818946838","0.24465122818946838","0.24465122818946838"
"3602","0.25131362676620483","0.25131362676620483","0.25131362676620483"
"3604","0.22790805995464325","0.22790805995464325","0.22790805995464325"
"3605","0.2293466478586197","0.2293466478586197","0.2293466478586197"
"3607","0.23475390672683716","0.23475390672683716","0.23475390672683716"
"3608","0.2446458637714386","0.2446458637714386","0.2446458637714386"
"3610","0.21628625690937042","0.21628625690937042","0.21628625690937042"
"3613","0.23851409554481506","0.23851409554481506","0.23851409554481506"
"3614","0.2444899082183838","0.2444899082183838","0.2444899082183838"
"3617","0.2446221262216568","0.2446221262216568","0.2446221262216568"
"3618","0.24452365934848785","0.24452365934848785","0.24452365934848785"
"3619","0.24576444923877716","0.24576444923877716","0.24576444923877716"
"3621","0.22255970537662506","0.22255970537662506","0.22255970537662506"
"3624","0.21685044467449188","0.21685044467449188","0.21685044467449188"
"3627","0.1993703991174698","0.1993703991174698","0.1993703991174698"
"3628","0.2498452216386795","0.2498452216386795","0.2498452216386795"
"3630","0.23937061429023743","0.23937061429023743","0.23937061429023743"
"3632","0.23180465400218964","0.23180465400218964","0.23180465400218964"
"3635","0.2281157374382019","0.2281157374382019","0.2281157374382019"
"3637","0.21373172104358673","0.21373172104358673","0.21373172104358673"
"3640","0.22262504696846008","0.22262504696846008","0.22262504696846008"
"3642","0.23486930131912231","0.23486930131912231","0.23486930131912231"
"3643","0.26029855012893677","0.26029855012893677","0.26029855012893677"
"3644","0.2441331297159195","0.2441331297159195","0.2441331297159195"
"3649","0.2666592299938202","0.2666592299938202","0.2666592299938202"
"3650","0.257183700799942","0.257183700799942","0.257183700799942"
"3651","0.25287652015686035","0.25287652015686035","0.25287652015686035"
"3652","0.24845735728740692","0.24845735728740692","0.24845735728740692"
"3658","0.24482247233390808","0.24482247233390808","0.24482247233390808"
"3659","0.23056641221046448","0.23056641221046448","0.23056641221046448"
"3660","0.23387765884399414","0.23387765884399414","0.23387765884399414"
"3661","0.26486220955848694","0.26486220955848694","0.26486220955848694"
"3664","0.21538539230823517","0.21538539230823517","0.21538539230823517"
"3665","0.27928999066352844","0.27928999066352844","0.27928999066352844"
"3666","0.3201877176761627","0.3201877176761627","0.3201877176761627"
"3668","0.24812759459018707","0.24812759459018707","0.24812759459018707"
"3669","0.25561636686325073","0.25561636686325073","0.25561636686325073"
"3671","0.23874662816524506","0.23874662816524506","0.23874662816524506"
"3673","0.23717902600765228","0.23717902600765228","0.23717902600765228"
"3675","0.25314921140670776","0.25314921140670776","0.25314921140670776"
"3679","0.22703799605369568","0.22703799605369568","0.22703799605369568"
"3680","0.22888295352458954","0.22888295352458954","0.22888295352458954"
"3681","0.24524268507957458","0.24524268507957458","0.24524268507957458"
"3690","0.24443581700325012","0.24443581700325012","0.24443581700325012"
"3695","0.23325476050376892","0.23325476050376892","0.23325476050376892"
"3697","0.24324548244476318","0.24324548244476318","0.24324548244476318"
"3703","0.22582979500293732","0.22582979500293732","0.22582979500293732"
"3705","0.42116764187812805","0.42116764187812805","0.42116764187812805"
"3706","0.3846253752708435","0.3846253752708435","0.3846253752708435"
"3707","0.2731761336326599","0.2731761336326599","0.2731761336326599"
"3709","0.23513711988925934","0.23513711988925934","0.23513711988925934"
"3710","0.23639266192913055","0.23639266192913055","0.23639266192913055"
"3712","0.31400710344314575","0.31400710344314575","0.31400710344314575"
"3713","0.2918810546398163","0.2918810546398163","0.2918810546398163"
"3715","0.22132843732833862","0.22132843732833862","0.22132843732833862"
"3716","0.24684201180934906","0.24684201180934906","0.24684201180934906"
"3717","0.23255260288715363","0.23255260288715363","0.23255260288715363"
"3719","0.24665862321853638","0.24665862321853638","0.24665862321853638"
"3721","0.24826045334339142","0.24826045334339142","0.24826045334339142"
"3722","0.22651790082454681","0.22651790082454681","0.22651790082454681"
"3723","0.24395984411239624","0.24395984411239624","0.24395984411239624"
"3724","0.24276089668273926","0.24276089668273926","0.24276089668273926"
"3729","0.23243950307369232","0.23243950307369232","0.23243950307369232"
"3730","0.22450953722000122","0.22450953722000122","0.22450953722000122"
"3732","0.23574136197566986","0.23574136197566986","0.23574136197566986"
"3733","0.23364560306072235","0.23364560306072235","0.23364560306072235"
"3734","0.21405582129955292","0.21405582129955292","0.21405582129955292"
"3735","0.23060369491577148","0.23060369491577148","0.23060369491577148"
"3737","0.2637726962566376","0.2637726962566376","0.2637726962566376"
"3739","0.26058751344680786","0.26058751344680786","0.26058751344680786"
"3743","0.24723252654075623","0.24723252654075623","0.24723252654075623"
"3744","0.25282132625579834","0.25282132625579834","0.25282132625579834"
"3747","0.24079251289367676","0.24079251289367676","0.24079251289367676"
"3756","0.23975859582424164","0.23975859582424164","0.23975859582424164"
"3757","0.22900448739528656","0.22900448739528656","0.22900448739528656"
"3763","0.2328767329454422","0.2328767329454422","0.2328767329454422"
"3764","0.2203214466571808","0.2203214466571808","0.2203214466571808"
"3765","0.2520991563796997","0.2520991563796997","0.2520991563796997"
"3769","0.24142597615718842","0.24142597615718842","0.24142597615718842"
"3770","0.22227981686592102","0.22227981686592102","0.22227981686592102"
"3772","0.2291576862335205","0.2291576862335205","0.2291576862335205"
"3774","0.22460781037807465","0.22460781037807465","0.22460781037807465"
"3776","0.24707581102848053","0.24707581102848053","0.24707581102848053"
"3778","0.2937006950378418","0.2937006950378418","0.2937006950378418"
"3780","0.24171556532382965","0.24171556532382965","0.24171556532382965"
"3782","0.24233882129192352","0.24233882129192352","0.24233882129192352"
"3783","0.2759515941143036","0.2759515941143036","0.2759515941143036"
"3784","0.23183879256248474","0.23183879256248474","0.23183879256248474"
"3786","0.2313949316740036","0.2313949316740036","0.2313949316740036"
"3789","0.2306910902261734","0.2306910902261734","0.2306910902261734"
"3790","0.27360597252845764","0.27360597252845764","0.27360597252845764"
"3792","0.23727673292160034","0.23727673292160034","0.23727673292160034"
"3795","0.226472407579422","0.226472407579422","0.226472407579422"
"3796","0.22532746195793152","0.22532746195793152","0.22532746195793152"
"3797","0.2382035255432129","0.2382035255432129","0.2382035255432129"
"3798","0.23810623586177826","0.23810623586177826","0.23810623586177826"
"3800","0.22861787676811218","0.22861787676811218","0.22861787676811218"
"3805","0.27858221530914307","0.27858221530914307","0.27858221530914307"
"3808","0.21611808240413666","0.21611808240413666","0.21611808240413666"
"3812","0.2456270009279251","0.2456270009279251","0.2456270009279251"
"3813","0.3544858396053314","0.3544858396053314","0.3544858396053314"
"3817","0.24552981555461884","0.24552981555461884","0.24552981555461884"
"3820","0.24569763243198395","0.24569763243198395","0.24569763243198395"
"3821","0.22359006106853485","0.22359006106853485","0.22359006106853485"
"3823","0.23619453608989716","0.23619453608989716","0.23619453608989716"
"3825","0.22133523225784302","0.22133523225784302","0.22133523225784302"
"3827","0.25631916522979736","0.25631916522979736","0.25631916522979736"
"3829","0.24297882616519928","0.24297882616519928","0.24297882616519928"
"3832","0.25312092900276184","0.25312092900276184","0.25312092900276184"
"3835","0.21834582090377808","0.21834582090377808","0.21834582090377808"
"3839","0.21336038410663605","0.21336038410663605","0.21336038410663605"
"3840","0.291152685880661","0.291152685880661","0.291152685880661"
"3841","0.2504969537258148","0.2504969537258148","0.2504969537258148"
"3842","0.2652597725391388","0.2652597725391388","0.2652597725391388"
"3843","0.2660222053527832","0.2660222053527832","0.2660222053527832"
"3845","0.29109713435173035","0.29109713435173035","0.29109713435173035"
"3846","0.24592696130275726","0.24592696130275726","0.24592696130275726"
"3848","0.22159810364246368","0.22159810364246368","0.22159810364246368"
"3850","0.22277885675430298","0.22277885675430298","0.22277885675430298"
"3853","0.29068419337272644","0.29068419337272644","0.29068419337272644"
"3855","0.2583511173725128","0.2583511173725128","0.2583511173725128"
"3857","0.27156615257263184","0.27156615257263184","0.27156615257263184"
"3866","0.2471431940793991","0.2471431940793991","0.2471431940793991"
"3867","0.23186880350112915","0.23186880350112915","0.23186880350112915"
"3868","0.22309671342372894","0.22309671342372894","0.22309671342372894"
"3870","0.23354487121105194","0.23354487121105194","0.23354487121105194"
"3871","0.2133125215768814","0.2133125215768814","0.2133125215768814"
"3872","0.21092277765274048","0.21092277765274048","0.21092277765274048"
"3874","0.22777357697486877","0.22777357697486877","0.22777357697486877"
"3875","0.21169136464595795","0.21169136464595795","0.21169136464595795"
"3876","0.23181603848934174","0.23181603848934174","0.23181603848934174"
"3882","0.2152520716190338","0.2152520716190338","0.2152520716190338"
"3884","0.226432666182518","0.226432666182518","0.226432666182518"
"3886","0.21813032031059265","0.21813032031059265","0.21813032031059265"
"3898","0.23148232698440552","0.23148232698440552","0.23148232698440552"
"3901","0.2542685270309448","0.2542685270309448","0.2542685270309448"
"3903","0.24886976182460785","0.24886976182460785","0.24886976182460785"
"3904","0.23590055108070374","0.23590055108070374","0.23590055108070374"
"3906","0.26465341448783875","0.26465341448783875","0.26465341448783875"
"3907","0.25004956126213074","0.25004956126213074","0.25004956126213074"
"3910","0.2500145137310028","0.2500145137310028","0.2500145137310028"
"3911","0.2420807182788849","0.2420807182788849","0.2420807182788849"
"3912","0.2306228131055832","0.2306228131055832","0.2306228131055832"
"3913","0.2817383110523224","0.2817383110523224","0.2817383110523224"
"3915","0.2757566571235657","0.2757566571235657","0.2757566571235657"
"3916","0.2541559040546417","0.2541559040546417","0.2541559040546417"
"3918","0.23682540655136108","0.23682540655136108","0.23682540655136108"
"3919","0.22660641372203827","0.22660641372203827","0.22660641372203827"
"3922","0.2518137991428375","0.2518137991428375","0.2518137991428375"
"3924","0.21690984070301056","0.21690984070301056","0.21690984070301056"
"3926","0.2363777905702591","0.2363777905702591","0.2363777905702591"
"3928","0.23136432468891144","0.23136432468891144","0.23136432468891144"
"3932","0.23819877207279205","0.23819877207279205","0.23819877207279205"
"3937","0.23070594668388367","0.23070594668388367","0.23070594668388367"
"3938","0.24120305478572845","0.24120305478572845","0.24120305478572845"
"3939","0.2287246435880661","0.2287246435880661","0.2287246435880661"
"3942","0.2284635305404663","0.2284635305404663","0.2284635305404663"
"3943","0.2333289533853531","0.2333289533853531","0.2333289533853531"
"3944","0.229673370718956","0.229673370718956","0.229673370718956"
"3945","0.22863778471946716","0.22863778471946716","0.22863778471946716"
"3946","0.219721257686615","0.219721257686615","0.219721257686615"
"3949","0.23529577255249023","0.23529577255249023","0.23529577255249023"
"3950","0.2472301423549652","0.2472301423549652","0.2472301423549652"
"3955","0.23101602494716644","0.23101602494716644","0.23101602494716644"
"3956","0.22278836369514465","0.22278836369514465","0.22278836369514465"
"3957","0.23657271265983582","0.23657271265983582","0.23657271265983582"
"3959","0.22256715595722198","0.22256715595722198","0.22256715595722198"
"3960","0.22561918199062347","0.22561918199062347","0.22561918199062347"
"3961","0.21866825222969055","0.21866825222969055","0.21866825222969055"
"3963","0.2341555505990982","0.2341555505990982","0.2341555505990982"
"3965","0.24035781621932983","0.24035781621932983","0.24035781621932983"
"3966","0.22958369553089142","0.22958369553089142","0.22958369553089142"
"3971","0.22051852941513062","0.22051852941513062","0.22051852941513062"
"3972","0.22734734416007996","0.22734734416007996","0.22734734416007996"
"3978","0.294184148311615","0.294184148311615","0.294184148311615"
"3980","0.2567181885242462","0.2567181885242462","0.2567181885242462"
"3981","0.2619454562664032","0.2619454562664032","0.2619454562664032"
"3982","0.23341207206249237","0.23341207206249237","0.23341207206249237"
"3983","0.2518456280231476","0.2518456280231476","0.2518456280231476"
"3984","0.23553141951560974","0.23553141951560974","0.23553141951560974"
"3985","0.23338235914707184","0.23338235914707184","0.23338235914707184"
"3988","0.21952196955680847","0.21952196955680847","0.21952196955680847"
"3992","0.22595985233783722","0.22595985233783722","0.22595985233783722"
"3993","0.21783749759197235","0.21783749759197235","0.21783749759197235"
"3994","0.2240317314863205","0.2240317314863205","0.2240317314863205"
"3995","0.21667948365211487","0.21667948365211487","0.21667948365211487"
"3996","0.20637986063957214","0.20637986063957214","0.20637986063957214"
"3998","0.22395898401737213","0.22395898401737213","0.22395898401737213"
"3999","0.2344256043434143","0.2344256043434143","0.2344256043434143"
"4000","0.24270261824131012","0.24270261824131012","0.24270261824131012"
"4004","0.24303682148456573","0.24303682148456573","0.24303682148456573"
"4005","0.227987140417099","0.227987140417099","0.227987140417099"
"4007","0.24676592648029327","0.24676592648029327","0.24676592648029327"
"4009","0.2760186791419983","0.2760186791419983","0.2760186791419983"
"4013","0.24776196479797363","0.24776196479797363","0.24776196479797363"
"4016","0.23683835566043854","0.23683835566043854","0.23683835566043854"
"4019","0.22338828444480896","0.22338828444480896","0.22338828444480896"
"4022","0.22767329216003418","0.22767329216003418","0.22767329216003418"
"4026","0.23889043927192688","0.23889043927192688","0.23889043927192688"
"4028","0.2288534939289093","0.2288534939289093","0.2288534939289093"
"4030","0.21853359043598175","0.21853359043598175","0.21853359043598175"
"4033","0.2151428759098053","0.2151428759098053","0.2151428759098053"
"4038","0.22408051788806915","0.22408051788806915","0.22408051788806915"
"4039","0.22312487661838531","0.22312487661838531","0.22312487661838531"
"4040","0.20631389319896698","0.20631389319896698","0.20631389319896698"
"4043","0.22848981618881226","0.22848981618881226","0.22848981618881226"
"4044","0.21474331617355347","0.21474331617355347","0.21474331617355347"
"4045","0.2050715684890747","0.2050715684890747","0.2050715684890747"
"4047","0.21337826550006866","0.21337826550006866","0.21337826550006866"
"4048","0.23444613814353943","0.23444613814353943","0.23444613814353943"
"4050","0.24086147546768188","0.24086147546768188","0.24086147546768188"
"4051","0.22701074182987213","0.22701074182987213","0.22701074182987213"
"4052","0.22167374193668365","0.22167374193668365","0.22167374193668365"
"4053","0.21033337712287903","0.21033337712287903","0.21033337712287903"
"4054","0.2103968858718872","0.2103968858718872","0.2103968858718872"
"4057","0.22968605160713196","0.22968605160713196","0.22968605160713196"
"4059","0.22735993564128876","0.22735993564128876","0.22735993564128876"
"4061","0.3203612267971039","0.3203612267971039","0.3203612267971039"
"4063","0.254646897315979","0.254646897315979","0.254646897315979"
"4065","0.2539791166782379","0.2539791166782379","0.2539791166782379"
"4066","0.24013204872608185","0.24013204872608185","0.24013204872608185"
"4069","0.21996673941612244","0.21996673941612244","0.21996673941612244"
"4072","0.23154234886169434","0.23154234886169434","0.23154234886169434"
"4075","0.2925336956977844","0.2925336956977844","0.2925336956977844"
"4076","0.2749309539794922","0.2749309539794922","0.2749309539794922"
"4079","0.24610298871994019","0.24610298871994019","0.24610298871994019"
"4081","0.23358969390392303","0.23358969390392303","0.23358969390392303"
"4082","0.24998660385608673","0.24998660385608673","0.24998660385608673"
"4084","0.23064404726028442","0.23064404726028442","0.23064404726028442"
"4087","0.23588190972805023","0.23588190972805023","0.23588190972805023"
"4090","0.21903468668460846","0.21903468668460846","0.21903468668460846"
"4092","0.24820731580257416","0.24820731580257416","0.24820731580257416"
"4093","0.2287697046995163","0.2287697046995163","0.2287697046995163"
"4095","0.23501987755298615","0.23501987755298615","0.23501987755298615"
"4096","0.22551411390304565","0.22551411390304565","0.22551411390304565"
"4097","0.2563496232032776","0.2563496232032776","0.2563496232032776"
"4099","0.26982027292251587","0.26982027292251587","0.26982027292251587"
"4100","0.23592452704906464","0.23592452704906464","0.23592452704906464"
"4101","0.22754903137683868","0.22754903137683868","0.22754903137683868"
"4102","0.2250744253396988","0.2250744253396988","0.2250744253396988"
"4103","0.24061760306358337","0.24061760306358337","0.24061760306358337"
"4105","0.23081418871879578","0.23081418871879578","0.23081418871879578"
"4108","0.24524429440498352","0.24524429440498352","0.24524429440498352"
"4110","0.22872082889080048","0.22872082889080048","0.22872082889080048"
"4114","0.2392617017030716","0.2392617017030716","0.2392617017030716"
"4116","0.23575015366077423","0.23575015366077423","0.23575015366077423"
"4117","0.23180735111236572","0.23180735111236572","0.23180735111236572"
"4118","0.23994208872318268","0.23994208872318268","0.23994208872318268"
"4122","0.22301389276981354","0.22301389276981354","0.22301389276981354"
"4123","0.25253719091415405","0.25253719091415405","0.25253719091415405"
"4128","0.23115397989749908","0.23115397989749908","0.23115397989749908"
"4129","0.23431998491287231","0.23431998491287231","0.23431998491287231"
